dataset,model,calibrator,decision_preserving_by_construction,pct_decisions_changed_vs_raw,accuracy,macro_f1,ece_top,ece_macro,brier_macro,nll,auroc_conf_vs_correct,recall_Normal,recall_DoS,recall_Probe,recall_R2L,recall_U2R,ece_top_lo,ece_top_hi,brier_macro_lo,brier_macro_hi,auroc_lo,auroc_hi,ece_top_delta_vs_raw_lo,ece_top_delta_vs_raw_hi,brier_delta_vs_raw_lo,brier_delta_vs_raw_hi,auroc_delta_vs_raw_lo,auroc_delta_vs_raw_hi,stratum_ece_Normal,stratum_n_Normal,stratum_ece_DoS,stratum_n_DoS,stratum_ece_Probe,stratum_n_Probe,stratum_ece_R2L,stratum_n_R2L,stratum_ece_U2R,stratum_n_U2R,temperature_T,kappa,holdout_logloss,ece_top_verdict_vs_raw,brier_verdict_vs_raw,auroc_verdict_vs_raw
nsl_kdd_v2,dnn_5class_smote,dirichlet,False,2.364265436479773,0.7730216465578424,0.5326099831077413,0.21058370105754534,0.08564748649342176,0.08658514855688594,2.690966235541503,0.7421354086118348,0.9681804139635465,0.8420911528150135,0.6522098306484924,0.05511265164644714,0.07462686567164178,0.20691259553544436,0.214635214142888,0.08512869652914343,0.08804001575142908,0.7343719779518445,0.7493222554243348,0.0026603924315721983,0.005904909464797919,0.0018346668972719772,0.0025958184126399263,0.06741019738237726,0.0831416344794847,0.30262221616463064,13748,0.0463001177892589,6634,0.14371146773667473,1893,0.29404173379473886,263,,6,,,,worse,worse,better
unsw_nb15_v2,rf_5class_cw,raw,True,0.0,0.696128330785837,0.5685548231851765,0.06545025417932998,0.06199216763197215,0.0696535757467627,0.5709131453288979,0.8498066950247101,0.7214324324324324,0.5774027879677183,0.7193865324706447,0.6638352927940597,0.7582938388625592,0.06251134726673722,0.06836307796164567,0.06899268782735157,0.07023000333342654,0.847336428031875,0.8525089508894008,0.0,0.0,0.0,0.0,0.0,0.0,0.07671935483747593,27379,0.1782840597773962,7026,0.21171903679128326,5500,0.16143742187623683,22289,0.3522234402779028,1267,,,,no difference,no difference,no difference
unsw_nb15_v2,rf_5class_cw,temperature,True,0.0,0.696128330785837,0.5685548231851765,0.0681467881933318,0.06231373596424168,0.06993744727911434,0.5720261647669179,0.8494423170191406,0.7214324324324324,0.5774027879677183,0.7193865324706447,0.6638352927940597,0.7582938388625592,0.06522245906079939,0.0710875402448976,0.06926988588516249,0.07052346703504547,0.8469759230954345,0.8521378986450945,0.0022612227145928634,0.0030900614463951004,0.0002712283936552831,0.0002951860467997485,-0.00041220636946613654,-0.00031611766983237477,0.075300205589118,27379,0.18451811650302133,7026,0.21178971427713053,5500,0.16844576688702884,22289,0.3605644768306829,1267,0.9692667561778175,,,worse,worse,worse
unsw_nb15_v2,rf_5class_cw,perclass_isotonic_renorm,False,17.82827248231197,0.743669340224705,0.5557230801852094,0.0638310792790503,0.05410688658885189,0.06823943971391122,0.5590358166633389,0.7920198865293532,0.7452702702702703,0.01785277573978968,0.6522885214473999,0.9319345221353434,0.6090047393364929,0.06104900030104114,0.06670385636569265,0.06756671198642009,0.06886270808403885,0.7889498656635834,0.7951744432844806,-0.004690195347141059,0.0015420113651827701,-0.0016275604971572831,-0.0012058805238769961,-0.060897278368726326,-0.05472316232555371,0.07907421131630664,28415,0.185944895596338,106,0.07693207124532667,3351,0.15841147620296137,30978,0.2851061325437352,611,,,,no difference,better,worse
unsw_nb15_v2,rf_5class_cw,toplabel_isotonic,True,0.0,0.696128330785837,0.5685548231851765,0.05266106762834358,0.06379250732247088,0.07010262211300808,0.6014012802789102,0.8498066950247101,0.7214324324324324,0.5774027879677183,0.7193865324706447,0.6638352927940597,0.7582938388625592,0.049789852833994785,0.055454342648643073,0.06943062822885668,0.07068574134700056,0.847336428031875,0.8525089508894008,-0.01400887304464454,-0.011592091832521922,0.0002980622630181191,0.0005857553931158978,0.0,0.0,0.0850896366908813,27379,0.11982475742705592,7026,0.18524666833000109,5500,0.15794354746191136,22289,0.3605575119168364,1267,,,,better,worse,no difference
unsw_nb15_v2,rf_5class_cw,cctl,True,0.0,0.696128330785837,0.5685548231851765,0.07785643369438987,0.05649658972255003,0.0702786113296591,0.6358862485524721,0.8714052920715496,0.7214324324324324,0.5774027879677183,0.7193865324706447,0.6638352927940597,0.7582938388625592,0.07505355858874112,0.08064834601093451,0.06961643191464856,0.0709329434852449,0.8690682854399184,0.8736721370098307,0.011221481456505816,0.01370534400853051,0.0004131213210644503,0.0008344867139645718,0.02040023396505112,0.022736399783792986,0.04350840242416283,27379,0.016615000471012012,7026,0.11284474213729019,5500,0.2328566418026237,22289,0.23244151833730656,1267,,,,worse,worse,better
unsw_nb15_v2,rf_5class_cw,cctl_shrunk,True,0.0,0.696128330785837,0.5685548231851765,0.07785643369438987,0.05649658972255003,0.0702786113296591,0.6358862485524721,0.8714052920715496,0.7214324324324324,0.5774027879677183,0.7193865324706447,0.6638352927940597,0.7582938388625592,0.07505355858874112,0.08064834601093451,0.06961643191464856,0.0709329434852449,0.8690682854399184,0.8736721370098307,0.011221481456505816,0.01370534400853051,0.0004131213210644503,0.0008344867139645718,0.02040023396505112,0.022736399783792986,0.04350840242416283,27379,0.016615000471012012,7026,0.11284474213729019,5500,0.2328566418026237,22289,0.23244151833730656,1267,,0.0,0.3201991602768637,worse,worse,better
unsw_nb15_v2,rf_5class_cw,dirichlet,False,17.046690093128063,0.7525409306503207,0.5632660999620607,0.06278431187671794,0.04902148936336631,0.06491113100627471,0.5352438058005784,0.8080791187740628,0.7611891891891892,0.033504524333577895,0.6472561706206567,0.9281656072453169,0.6042654028436019,0.06001720112241063,0.06569218758541853,0.06425334703906466,0.06552123179805958,0.8050998890813648,0.8111524585518071,-0.0052623911749747196,2.007709849890672e-06,-0.004984736319283393,-0.004520215200959464,-0.04489173558205419,-0.03872887418748175,0.06483835067957254,29101,0.27376531333655085,165,0.05717672470257989,3170,0.18159840089146193,30382,0.23067557578029022,643,,,,no difference,better,worse
unsw_nb15_v2,xgb_5class_cw,raw,True,0.0,0.7012495863601267,0.577476478570533,0.11052909938155901,0.06872053994822336,0.07505395629314514,0.6101941038190564,0.8329254383151223,0.7354594594594595,0.6087062851552947,0.737359213994728,0.6376216459470102,0.9218009478672986,0.1073627172387479,0.11371333966253659,0.07426415722444348,0.07583348935435259,0.8301093821537601,0.8359818135598459,0.0,0.0,0.0,0.0,0.0,0.0,0.05973389338791244,27997,0.2364772576806927,7133,0.28432866996594036,6078,0.21648850840095785,20817,0.5307243987163669,1436,,,,no difference,no difference,no difference
unsw_nb15_v2,xgb_5class_cw,temperature,True,0.0,0.7012495863601267,0.577476478570533,0.0878088308921287,0.06573685810336756,0.07220577463586046,0.5826863679936347,0.8361870801727608,0.7354594594594595,0.6087062851552947,0.737359213994728,0.6376216459470102,0.9218009478672986,0.08469323518384832,0.09095214577252347,0.07148928928858234,0.07289771968863185,0.8334029267626132,0.8391061313021345,-0.022854209607050483,-0.022569681461523994,-0.002925584682160071,-0.0027673697573358767,0.0030528583103491937,0.0034701272126988368,0.06708451391464136,27997,0.19832930680085512,7133,0.2575684826931343,6078,0.18241848531719665,20817,0.4855446789140929,1436,1.1994322360452911,,,better,better,better
unsw_nb15_v2,xgb_5class_cw,perclass_isotonic_renorm,False,15.302311655977688,0.7322607585761334,0.5706209536302435,0.08969868727343946,0.05886003253082907,0.07034370363372078,0.5778243011496836,0.8056181574222189,0.7248108108108108,0.0892638786989484,0.6772106398274622,0.9065084097429262,0.8199052132701422,0.0866398531344976,0.09291875521325056,0.06960728299469462,0.07104984169028937,0.8026731793625415,0.8087515473979215,-0.023598123177229036,-0.018064888812997996,-0.00493870344036206,-0.004471382143140611,-0.030626044919160243,-0.024067543308008914,0.06738790232624747,27499,0.18070049492790247,800,0.13578423048999724,3886,0.19177728097584676,30316,0.4230215220945213,960,,,,better,better,worse
unsw_nb15_v2,xgb_5class_cw,toplabel_isotonic,True,0.0,0.7012495863601267,0.577476478570533,0.07253906110569971,0.06614067472640882,0.07354347791490358,0.6172564197360849,0.8329254383151223,0.7354594594594595,0.6087062851552947,0.737359213994728,0.6376216459470102,0.9218009478672986,0.07038771097351706,0.07568246230834462,0.07279861985776893,0.07425965186431939,0.8301093821537601,0.8359818135598459,-0.038482900113066563,-0.03500270130773081,-0.0016703471144985476,-0.0013597211268894635,0.0,0.0,0.07884999094426647,27997,0.1173879945097633,7133,0.25542459614885943,6078,0.17735651137883782,20817,0.4990147711116708,1436,,,,better,better,no difference
unsw_nb15_v2,xgb_5class_cw,cctl,True,0.0,0.7012495863601267,0.577476478570533,0.08998265249534716,0.06263633705392634,0.07292489511185307,0.7119222551424029,0.8599961681538648,0.7354594594594595,0.6087062851552947,0.737359213994728,0.6376216459470102,0.9218009478672986,0.08685097065821376,0.09301298184120776,0.07214869270720145,0.07370148182289364,0.857519427889672,0.8624461643516814,-0.021512175355632813,-0.019597742852379224,-0.0023868251604739136,-0.001866225439834109,0.02566562758406481,0.028521964644638496,0.048699846583278264,27997,0.02455710406926168,7133,0.14101027427690954,6078,0.27087343277191633,20817,0.2224778298425908,1436,,,,better,better,better
unsw_nb15_v2,xgb_5class_cw,cctl_shrunk,True,0.0,0.7012495863601267,0.577476478570533,0.09040962428698146,0.06280534582978423,0.07343581612743524,0.6170967173547959,0.8596246735286602,0.7354594594594595,0.6087062851552947,0.737359213994728,0.6376216459470102,0.9218009478672986,0.08727495113382487,0.09343891079993762,0.07264935255981547,0.07420830494351348,0.8571257348987397,0.8620566991103835,-0.021073007045207977,-0.01917629489740884,-0.001893911222584563,-0.0013512646432619628,0.025324180228144817,0.028133569605767263,0.048870098443032084,27997,0.024927550099717415,7133,0.1421276173084669,6078,0.2704831606440681,20817,0.2413772621676607,1436,,25.0,0.31141480899321383,better,better,better
unsw_nb15_v2,xgb_5class_cw,dirichlet,False,16.19419801137707,0.7521154724949182,0.582722648698186,0.07672570108412875,0.05302848609665236,0.06645618285804113,0.5423167935768959,0.8106071057982038,0.7574054054054054,0.08877476155539252,0.6654684878983944,0.9129211903020757,0.7985781990521327,0.07405562946032991,0.07970539569180093,0.06571132783671305,0.06716186568700265,0.8077318378939724,0.8137755182708577,-0.03629812913043459,-0.0312637282802654,-0.008874438831250222,-0.008305233083816562,-0.02585497808913299,-0.01899984710730469,0.05847992688164447,28899,0.0898056864002155,572,0.08989068746684988,3452,0.2022066268126784,29595,0.2872416389052752,943,,,,better,better,worse
unsw_nb15_v2,dnn_5class_cw,raw,True,0.0,0.6016923779959346,0.47737620806468584,0.16116374022066562,0.095440004001728,0.09311835162505944,0.8271485198683383,0.8383918108580477,0.6148648648648649,0.8143800440205429,0.7126767313683201,0.49282781121674074,0.8744075829383886,0.15816152280223644,0.16414563138321725,0.0923182592963412,0.09385939581584252,0.8356645065047762,0.8410528294299853,0.0,0.0,0.0,0.0,0.0,0.0,0.02467574240523297,22985,0.2567418126786893,10521,0.28770166555592924,6908,0.18067852548955826,18732,0.6353521382445291,4315,,,,no difference,no difference,no difference
unsw_nb15_v2,dnn_5class_cw,temperature,True,0.0,0.6016923779959346,0.47737620806468584,0.12054999201488541,0.09165232256453525,0.08780015298366356,0.768764965663627,0.8503925841711548,0.6148648648648649,0.8143800440205429,0.7126767313683201,0.49282781121674074,0.8744075829383886,0.11770414632956802,0.12336383611622773,0.08711683299130968,0.08844725089216983,0.8478983415577054,0.8529292519878224,-0.040830570848049044,-0.04032451774984414,-0.005427168630505469,-0.00519724898806324,0.011243917955157149,0.012739629939010363,0.026473037573681774,22985,0.19941760032604186,10521,0.24153798123548917,6908,0.15713178432686523,18732,0.5532100937176194,4315,1.316230751785226,,,better,better,better
unsw_nb15_v2,dnn_5class_cw,perclass_isotonic_renorm,False,25.461306944422557,0.6564189029482674,0.4653741418744234,0.11724200153064532,0.05809176950317792,0.07446440141504546,0.612051689123847,0.8455939686647919,0.5948648648648649,0.021765712888236734,0.6743350107836089,0.9279405974011363,0.5876777251184834,0.11467180250885922,0.11977847084529152,0.07385326042745657,0.07508672357263599,0.8431199216524855,0.8484028675022064,-0.04668073374630569,-0.04100227551788667,-0.01897365934661602,-0.018317399682566352,0.0037355754862549192,0.010879282233373833,0.012081787677849022,22134,0.16208722990118923,123,0.1809154197660863,5165,0.18186853360675914,34865,0.42879192300198465,1174,,,,better,better,better
unsw_nb15_v2,dnn_5class_cw,toplabel_isotonic,True,0.0,0.6016923779959346,0.47737620806468584,0.10013933997923162,0.08760620217558773,0.087390786238455,0.7949378363591738,0.8383918108580477,0.6148648648648649,0.8143800440205429,0.7126767313683201,0.49282781121674074,0.8744075829383886,0.09730333067807098,0.10302700969411793,0.08670046232725702,0.08808749108291414,0.8356645065047762,0.8410528294299853,-0.061487068545115486,-0.06050295128595929,-0.005900652999411818,-0.005543203911403608,0.0,0.0,0.03385329980181625,22985,0.09484298192044613,10521,0.24963478046370563,6908,0.10702367703045922,18732,0.567545706852681,4315,,,,better,better,no difference
unsw_nb15_v2,dnn_5class_cw,cctl,True,0.0,0.6016923779959346,0.47737620806468584,0.1018268179381685,0.08315111141290905,0.08677257768241409,0.8293111657722568,0.8799558082699711,0.6148648648648649,0.8143800440205429,0.7126767313683201,0.49282781121674074,0.8744075829383886,0.09929193532913798,0.10434819571272753,0.08603787157154709,0.08746712737192354,0.8778803115393117,0.8819714797288289,-0.06130360611366729,-0.05728488825934516,-0.006718504542713453,-0.005953979736009888,0.03959348610108487,0.0434974788963404,0.01665622995425788,22985,0.007246452959184527,10521,0.16764271034182052,6908,0.2649887019178807,18732,0.10393582534415852,4315,,,,better,better,better
unsw_nb15_v2,dnn_5class_cw,cctl_shrunk,True,0.0,0.6016923779959346,0.47737620806468584,0.1046647094269324,0.08288476239992687,0.08602396810657065,0.7562698494181509,0.8797800332508556,0.6148648648648649,0.8143800440205429,0.7126767313683201,0.49282781121674074,0.8744075829383886,0.10221039934218938,0.10719569372805464,0.08528948025868203,0.08672263279409483,0.8777173119416726,0.8818016235571481,-0.05842081810371436,-0.054423500713771444,-0.007461212036315541,-0.006723812726354221,0.03942610469440257,0.04330866394515923,0.01674982375999959,22985,0.008050752404561897,10521,0.16944193287263154,6908,0.2636115748520161,18732,0.1297205795993594,4315,,50.0,0.3617823497287442,better,better,better
unsw_nb15_v2,dnn_5class_cw,dirichlet,False,30.826807015332253,0.7134145380627472,0.5060933118641465,0.06546256723906463,0.05241860520318649,0.06957802228296232,0.5715231739655477,0.8032795766074982,0.693972972972973,0.019564685742235265,0.6098729930505632,0.9445913258705069,0.4265402843601896,0.06296399136704137,0.06807667950662936,0.06894018688543581,0.07019367027229131,0.8003410621112296,0.806364588703998,-0.09884218264187401,-0.0924634504010908,-0.023952082399144186,-0.023126720184812353,-0.03893377448420002,-0.03169256369514265,0.06445568342208144,26146,0.12211815955993195,108,0.15804941076982823,3790,0.15608457064645762,32884,0.2271571324359359,533,,,,better,better,worse
unsw_nb15_v2,rf_5class_smote,raw,True,0.0,0.6871937095223838,0.5504797301063465,0.07082509529310725,0.06789533645159868,0.07223562128768352,0.5951815098963309,0.8497358808562914,0.7201351351351352,0.6475910980679873,0.7280134196022047,0.6133205827754964,0.8909952606635071,0.06803613413230743,0.07365284153195449,0.07158098894041116,0.07284092984944128,0.8472694451373345,0.8524701391159147,0.0,0.0,0.0,0.0,0.0,0.0,0.0755088594835863,27293,0.1889143192951764,7922,0.22595440898202276,5969,0.14570812567254277,20277,0.4468099800004001,2000,,,,no difference,no difference,no difference
unsw_nb15_v2,rf_5class_smote,temperature,True,0.0,0.6871937095223838,0.5504797301063465,0.0711355708966597,0.06795617856877875,0.07230740775010035,0.5955293075960783,0.8496324907883152,0.7201351351351352,0.6475910980679873,0.7280134196022047,0.6133205827754964,0.8909952606635071,0.06853587427076249,0.07402827386482004,0.07165129263507629,0.07291456095528219,0.8471608509021867,0.8523715658432365,8.54557215310893e-05,0.0009852509464003344,6.8975438305088e-05,7.457626351974438e-05,-0.0001152559091857408,-9.224522740863272e-05,0.07516596394717664,27293,0.19015221018967113,7922,0.22666200037654283,5969,0.1472183073653663,20277,0.4487862280132636,2000,0.9929618221805824,,,worse,worse,worse
unsw_nb15_v2,rf_5class_smote,perclass_isotonic_renorm,False,18.222215218795796,0.7307637761774949,0.5412155445794202,0.06476889184059341,0.05472524263809956,0.06920818193174742,0.5586618474695021,0.8000550290539094,0.7234864864864865,0.02641232575201761,0.6383896477354422,0.9313719975248917,0.6563981042654028,0.06202659761994284,0.06765032954742159,0.06855055879652666,0.06982693878292921,0.7971524357038159,0.8033496473779518,-0.00927745539961874,-0.002726517187013095,-0.003238682087756797,-0.002798131303603697,-0.05288157329283679,-0.04666209350611305,0.07544420815417005,27417,0.21036380970902696,301,0.14314694020004157,3762,0.1582079992913964,31246,0.3962332652994728,735,,,,better,better,worse
unsw_nb15_v2,rf_5class_smote,toplabel_isotonic,True,0.0,0.6871937095223838,0.5504797301063465,0.05543073257792155,0.06666543305797024,0.07203493101718489,0.6021793423468047,0.8497358808562914,0.7201351351351352,0.6475910980679873,0.7280134196022047,0.6133205827754964,0.8909952606635071,0.05268399797459509,0.058250702447192895,0.0713720832660925,0.07262735937320702,0.8472694451373345,0.8524701391159147,-0.016594423495348766,-0.014313034051323245,-0.00035034572966178185,-4.42535264174909e-05,0.0,0.0,0.08423779702833113,27293,0.1420606024094429,7922,0.2071936821505039,5969,0.13044738641352527,20277,0.4351039701603602,2000,,,,better,better,no difference
unsw_nb15_v2,rf_5class_smote,cctl,True,0.0,0.6871937095223838,0.5504797301063465,0.08133048216531749,0.06058471742548025,0.07324460492241555,0.793810667094011,0.8728060672048032,0.7201351351351352,0.6475910980679873,0.7280134196022047,0.6133205827754964,0.8909952606635071,0.07859961936128478,0.0840405439697367,0.07252849336627834,0.0739559164074223,0.8707367377368112,0.8751684911261198,0.009174623601704353,0.011799017965771404,0.0007614989950898744,0.0012674448294335277,0.021681247398240074,0.02447327799330682,0.04453748626143842,27293,0.01598228488985912,7922,0.1353823668134829,5969,0.24943708084394609,20277,0.18353698441543354,2000,,,,worse,worse,better
unsw_nb15_v2,rf_5class_smote,cctl_shrunk,True,0.0,0.6871937095223838,0.5504797301063465,0.08317756607131566,0.061192374287689345,0.07326663661106603,0.6070479775251388,0.8704232810521855,0.7201351351351352,0.6475910980679873,0.7280134196022047,0.6133205827754964,0.8909952606635071,0.08046288231082814,0.08588974277917609,0.07255122175882692,0.0739764777077079,0.868398818796362,0.8727817393559508,0.011076351896433944,0.01363044949651147,0.0007859160683837074,0.0012679050038719851,0.01934311654981277,0.022028525820617754,0.045322184763232055,27293,0.0209498296906606,7922,0.13659483989215093,5969,0.24568327922812272,20277,0.26880543845367905,2000,,200.0,0.3217462451092079,worse,worse,better
unsw_nb15_v2,rf_5class_smote,dirichlet,False,19.5348324167599,0.7489481728935882,0.5574245317989261,0.06464191840830003,0.04862414106688985,0.06520113897406944,0.5336096437495423,0.8100040097617213,0.7583243243243243,0.031792614331132306,0.6659477594057033,0.9169151150362829,0.6208530805687204,0.06171431907391814,0.06762501278029445,0.06457186240883787,0.06579826344276916,0.8071032857419664,0.8131660000290092,-0.009068782243221399,-0.0033050847308384503,-0.007287498407420439,-0.00677088219500295,-0.0432484889501809,-0.03665511049434841,0.06385436572828268,28962,0.2506102627566221,159,0.08889426781323659,3608,0.18723568520753686,30061,0.2398010006050651,671,,,,better,better,worse
unsw_nb15_v2,xgb_5class_smote,raw,True,0.0,0.7152109169411135,0.5911061363266217,0.09937734774196776,0.06258129511175135,0.07124725490812045,0.5775762663988533,0.8371498076470624,0.7481891891891892,0.5859623379799462,0.7227414330218068,0.6714293750351578,0.8459715639810427,0.09658279152059715,0.102481678335536,0.07052239956274645,0.07195535202038518,0.8342082957945208,0.8402512738359303,0.0,0.0,0.0,0.0,0.0,0.0,0.06322888600135884,28421,0.24667821423215242,6713,0.24338963384493273,5494,0.21491562230154976,21616,0.4469191028304308,1217,,,,no difference,no difference,no difference
unsw_nb15_v2,xgb_5class_smote,temperature,True,0.0,0.7152109169411135,0.5911061363266217,0.07607515665536928,0.058984924788889594,0.06865985172350896,0.553986659791339,0.840137697438106,0.7481891891891892,0.5859623379799462,0.7227414330218068,0.6714293750351578,0.8459715639810427,0.0732569015178381,0.07902016724342008,0.06799091364177227,0.0693065839974637,0.8372714131572635,0.8432090370526069,-0.023703773974062512,-0.023157048221771656,-0.002665347347030928,-0.0025080379242658573,0.002771159097645018,0.0031801061420768688,0.07135837836667903,28421,0.20533428526012973,6713,0.22204935146800703,5494,0.1799009446897508,21616,0.3998360595354276,1217,1.2051953755010871,,,better,better,better
unsw_nb15_v2,xgb_5class_smote,perclass_isotonic_renorm,False,12.612470651266133,0.7419990230220135,0.5739496822251948,0.08888784670303203,0.05665211417569231,0.06877578675957748,0.5619758217625463,0.802795645356814,0.7468918918918919,0.09073123012961604,0.6757728253055356,0.8971142487483827,0.7440758293838863,0.08600314888733925,0.09188349745067878,0.06807856263075393,0.06948020461912152,0.7998180272724861,0.8058637632244592,-0.013580955333701749,-0.007313080124246171,-0.002695790806835932,-0.0022473158925636416,-0.03723429223314215,-0.031481355863265205,0.07693394809343489,28336,0.20043391770126998,922,0.13512679127146704,3915,0.1796459223512229,29462,0.3496332177545511,826,,,,better,better,worse
unsw_nb15_v2,xgb_5class_smote,toplabel_isotonic,True,0.0,0.7152109169411135,0.5911061363266217,0.05154044121538626,0.06010358076706975,0.0684437636085542,0.5675833034793711,0.8371498076470624,0.7481891891891892,0.5859623379799462,0.7227414330218068,0.6714293750351578,0.8459715639810427,0.049448457680433065,0.054743268078095916,0.06777121213170657,0.06907685455550974,0.8342082957945208,0.8402512738359303,-0.048836361300992503,-0.04478909073785488,-0.0030181725184989464,-0.002598455759477845,0.0,0.0,0.08942439804488642,28421,0.12118007139234206,6713,0.19701248967829824,5494,0.16391440422380804,21616,0.390475889987483,1217,,,,better,better,no difference
unsw_nb15_v2,xgb_5class_smote,cctl,True,0.0,0.7152109169411135,0.5911061363266217,0.07787726248445263,0.05922154091750268,0.06923699668751669,0.6710087947709774,0.8591013080032918,0.7481891891891892,0.5859623379799462,0.7227414330218068,0.6714293750351578,0.8459715639810427,0.07521841813026671,0.08078864226883577,0.06852503359053941,0.06994512956906421,0.8565119576682861,0.8617720908196441,-0.022322189743276176,-0.020750205612215376,-0.0022205761403678885,-0.001784129280645541,0.02067060311821,0.023276174483470996,0.052828160467950434,28421,0.014839840063092996,6713,0.1514490436043086,5494,0.24572034175869387,21616,0.2442500032360538,1217,,,,better,better,better
unsw_nb15_v2,xgb_5class_smote,cctl_shrunk,True,0.0,0.7152109169411135,0.5911061363266217,0.07835674382137767,0.0594092344756431,0.06972013148862437,0.5757499748725323,0.8585198590749029,0.7481891891891892,0.5859623379799462,0.7227414330218068,0.6714293750351578,0.8459715639810427,0.07570237807840237,0.08134895295794069,0.06901551940810363,0.07042859047063597,0.8559611818926952,0.8612260045212569,-0.021818406159085233,-0.020290893415921496,-0.001742084462639549,-0.0013090651381430167,0.02015203354995778,0.022632245777466357,0.053496918099040655,28421,0.017088230186145283,6713,0.15332419613154985,5494,0.24444792670862941,21616,0.2820724664435861,1217,,100.0,0.313440043226729,better,better,better
unsw_nb15_v2,xgb_5class_smote,dirichlet,False,13.742298419501742,0.7536124548935567,0.5750468603288336,0.06688536312619074,0.052232520314399955,0.06530367354701394,0.5368000280694025,0.8171419641325252,0.763054054054054,0.0929322572756175,0.6721782890007189,0.9057208752882938,0.7251184834123223,0.06421122982716983,0.06963690579755985,0.06459664417199855,0.06598891129689832,0.8141906731808108,0.8203174588232949,-0.034885304180879075,-0.03014172041881035,-0.00618731810508518,-0.005690696256576656,-0.02292810390871677,-0.017041000365852526,0.0605343841797963,29077,0.12750844531503824,647,0.1239358888818767,3867,0.18891285962100102,29001,0.2676634801524407,869,,,,better,better,worse
unsw_nb15_v2,dnn_5class_smote,raw,True,0.0,0.6347835678605758,0.5020325275764226,0.14628643722696935,0.08760865815350247,0.08686513206356346,0.7526984357544898,0.8197493271731958,0.6657297297297298,0.7703595011005135,0.7220225257608435,0.5119536479720987,0.919431279620853,0.1431180082137424,0.14939629307437477,0.08608448699807239,0.08764005844687843,0.8168202171059401,0.8226494985983346,0.0,0.0,0.0,0.0,0.0,0.0,0.04954856398893475,25198,0.27663894176503484,10201,0.3433774805248096,6829,0.1782388713642449,18180,0.6926222076814709,3053,,,,no difference,no difference,no difference
unsw_nb15_v2,dnn_5class_smote,temperature,True,0.0,0.6347835678605758,0.5020325275764226,0.10611671910915269,0.08013007758914034,0.08110248117007735,0.6831767959420185,0.8363104516075399,0.6657297297297298,0.7703595011005135,0.7220225257608435,0.5119536479720987,0.919431279620853,0.10314150161941991,0.10910906112805381,0.08043987454645767,0.0817432815470826,0.8335208244618874,0.8390467623824868,-0.040420164493119595,-0.03991404678224019,-0.005888102419009755,-0.005632879987509165,0.01562071398157496,0.017576794713515795,0.05084372848456516,25198,0.2088766186423611,10201,0.2737244826426742,6829,0.12533366759976586,18180,0.5956540567368921,3053,1.3947103089928952,,,better,better,better
unsw_nb15_v2,dnn_5class_smote,perclass_isotonic_renorm,False,23.860323663352297,0.6853658152250989,0.5011957899379567,0.09105160619679374,0.057169914899890276,0.07229129215343809,0.6224387381517558,0.8284073800632495,0.6495675675675676,0.04084128148691612,0.67601246105919,0.9101648197108624,0.6919431279620853,0.08857668958522927,0.09369074632377787,0.07165224201986517,0.07290715698386459,0.8255850744659521,0.8311636587179262,-0.05789615742074227,-0.05246157470470236,-0.01490384964451956,-0.014251960310721111,0.005632984335927677,0.011856313546279754,0.04598257787521097,24444,0.14214046532811028,276,0.180029436053674,4666,0.1698206746609112,32921,0.41050098453605993,1154,,,,better,better,better
unsw_nb15_v2,dnn_5class_smote,toplabel_isotonic,True,0.0,0.6347835678605758,0.5020325275764226,0.08944277655949442,0.08028790539168305,0.0815678024279427,0.7186079879530936,0.8197493271731958,0.6657297297297298,0.7703595011005135,0.7220225257608435,0.5119536479720987,0.919431279620853,0.08639721649345546,0.09247958108374528,0.08089383095708637,0.08223491138307006,0.8168202171059401,0.8226494985983346,-0.057205596281834484,-0.056429417249948086,-0.005469522270889269,-0.005132864632489584,0.0,0.0,0.06369140432360648,25198,0.15172427343224423,10201,0.2831792631235692,6829,0.10374921097836017,18180,0.6305129411508653,3053,,,,better,better,no difference
unsw_nb15_v2,dnn_5class_smote,cctl,True,0.0,0.6347835678605758,0.5020325275764226,0.08908838349530357,0.07513222824117026,0.08194847502078327,0.7533534646658527,0.8790880911983047,0.6657297297297298,0.7703595011005135,0.7220225257608435,0.5119536479720987,0.919431279620853,0.08635358736461725,0.0917801195481163,0.08119540663620663,0.08265797382461239,0.8769973320910854,0.8812311515673038,-0.058461019316166166,-0.05577336082953375,-0.005303286578395426,-0.00454897262101744,0.057229742935878694,0.06144090328267876,0.043375178145728714,25198,0.029982171789969935,10201,0.18089904939193124,6829,0.2660176275224936,18180,0.1430539217581622,3053,,,,better,better,better
unsw_nb15_v2,dnn_5class_smote,cctl_shrunk,True,0.0,0.6347835678605758,0.5020325275764226,0.09081905320883718,0.07426054804283164,0.08107168220091752,0.6965607369011422,0.8787314097606866,0.6657297297297298,0.7703595011005135,0.7220225257608435,0.5119536479720987,0.919431279620853,0.08807568821875723,0.09349841618026822,0.08035188206171621,0.08176220311184941,0.8766474600833137,0.8808799143753999,-0.05666804187271579,-0.054090909401174544,-0.006186154800918109,-0.005425986860221132,0.056884823114525515,0.061063231747620794,0.043488200417880436,25198,0.03076794152946022,10201,0.18339856585654543,6829,0.2645896272572182,18180,0.17879160482925827,3053,,50.0,0.3429774561088454,better,better,better
