protocol,dataset,model,score,n,n_misclassified,ci_evaluable,pearson,auroc,pearson_lo,pearson_hi,n_boot_valid_pearson,auroc_lo,auroc_hi,n_boot_valid_auroc,delta_pearson_vs_c1,delta_pearson_lo,delta_pearson_hi,delta_auroc_vs_c1,delta_auroc_lo,delta_auroc_hi
strict,unsw_nb15_v2,xgb_5class_cw,scts_c1c2,1000,342,True,0.41244115281351523,0.7723675323059421,0.3656831423998509,0.458075434080159,10000.0,0.7424650291904613,0.8024139579495099,10000.0,-0.18385858278899836,-0.2202473923984809,-0.14675655900068868,-0.08181135462770406,-0.10549803842971216,-0.05882658099099131
strict,unsw_nb15_v2,xgb_5class_cw,scts_c1c3,1000,342,True,0.5497686632942367,0.8443893421497005,0.49728012339896377,0.6005712699954613,10000.0,0.820097353777304,0.8676140066692317,10000.0,-0.04653107230827691,-0.06811695051650525,-0.02636307890167754,-0.00978954478394567,-0.01721683981357688,-0.003001782687886847
strict,unsw_nb15_v2,xgb_5class_smote,c1,1000,374,True,0.5916151410336965,0.8417526609830688,0.5463126449472171,0.6363887412141448,10000.0,0.81782866278987,0.8652868656516303,10000.0,,,,,,
strict,unsw_nb15_v2,xgb_5class_smote,c2,1000,374,True,0.046108003303301275,0.5292473219319677,-0.018104900769960183,0.11014301663042574,10000.0,0.4924229887390871,0.5664473794836924,10000.0,-0.5455071377303953,-0.6225034280748821,-0.4670483101006172,-0.3125053390511011,-0.35578672180737253,-0.26829723521112425
strict,unsw_nb15_v2,xgb_5class_smote,c3,1000,374,True,0.5381906050676176,0.8337846611197485,0.4864822330949143,0.5887137141110022,10000.0,0.8084867208916751,0.8584238790587783,10000.0,-0.05342453596607888,-0.07481854271072562,-0.032422773552559396,-0.007967999863320308,-0.018195430458768917,0.0017723613558495103
strict,unsw_nb15_v2,xgb_5class_smote,scts,1000,374,True,0.4990543441737152,0.8102821581725923,0.44666353548151777,0.5512387471738829,10000.0,0.7828958275721207,0.8371808231685995,10000.0,-0.09256079685998131,-0.12257950904875252,-0.0630802532687004,-0.031470502810476475,-0.04704544985346333,-0.016060887564714924
strict,unsw_nb15_v2,xgb_5class_smote,scts_c1c2,1000,374,True,0.43206015857103225,0.7689408176863542,0.38159175323873157,0.48056789977997766,10000.0,0.7390562969830455,0.7980919626316832,10000.0,-0.15955498246266425,-0.20030431031377124,-0.11905203483624474,-0.07281184329671453,-0.09730054898336205,-0.04824680233442462
strict,unsw_nb15_v2,xgb_5class_smote,scts_c1c3,1000,374,True,0.5499460190668013,0.8297333891442141,0.4990471171992789,0.5989526440648045,10000.0,0.8042006733166462,0.8548453444969523,10000.0,-0.041669121966895206,-0.05978306393534406,-0.024453433293459236,-0.01201927183885465,-0.020757394387297665,-0.0038486623267047514
v2,cic_ids2017_v2,dnn_5class_cw,c1,1000,222,True,0.45424608920525605,0.814270247110864,0.3942233488886967,0.5113495879293375,10000.0,0.7853436383751413,0.8408222463022524,10000.0,,,,,,
v2,cic_ids2017_v2,dnn_5class_cw,c2,1000,222,True,0.2180711582318824,0.6517085851918757,0.16312227598340973,0.2704983161416202,10000.0,0.613857706537377,0.6879813053152806,10000.0,-0.23617493097337366,-0.3122306432278764,-0.1602058051627184,-0.16256166191898835,-0.20403358091767854,-0.12097443335132226
v2,cic_ids2017_v2,dnn_5class_cw,c3,1000,222,True,0.5303800360609292,0.8814759489566687,0.4714362456435326,0.5863465612278381,10000.0,0.8571716919503887,0.9041328647585344,10000.0,0.07613394685567315,0.06466039438085913,0.08810453930910776,0.06720570184580466,0.055142508667878405,0.08005345687645685
v2,cic_ids2017_v2,dnn_5class_cw,scts,1000,222,True,0.48364782180282834,0.8185171032214734,0.4253965760408232,0.5369384498189845,10000.0,0.7864779882228643,0.8483252851835935,10000.0,0.029401732597572283,0.008590388547876145,0.05038206663980473,0.004246856110609376,-0.011558121045333066,0.01926899424426599
v2,cic_ids2017_v2,dnn_5class_cw,scts_c1c2,1000,222,True,0.3459969663452495,0.7523391000254753,0.2930615414085366,0.39590293024843753,10000.0,0.7186569700959129,0.7845661167243781,10000.0,-0.10824912286000654,-0.16135648805558941,-0.05445714177421096,-0.061931147085388716,-0.0891492175471114,-0.03490231076877506
v2,cic_ids2017_v2,dnn_5class_cw,scts_c1c3,1000,222,True,0.4969717825995338,0.8272858333912319,0.4361390335235627,0.5535833394323091,10000.0,0.7993023535698518,0.8532763799849796,10000.0,0.04272569339427773,0.03004619489764663,0.055396780111991596,0.013015586280367808,0.007851745776503596,0.018873740953900806
v2,cic_ids2017_v2,dnn_5class_smote,c1,1000,33,True,0.3600323203376474,0.872724139011626,0.23421646782312178,0.47981406746687,10000.0,0.8048562821549653,0.9307607635287045,10000.0,,,,,,
v2,cic_ids2017_v2,dnn_5class_smote,c2,1000,33,True,-0.041904146305449856,0.4463194509730187,-0.11209096790221612,0.02760401249648852,10000.0,0.3402971091786348,0.5561266662981074,10000.0,-0.4019364666430973,-0.5151843752278988,-0.28413450000153945,-0.4264046880386073,-0.5264751056500585,-0.32567725202339876
v2,cic_ids2017_v2,dnn_5class_smote,c3,1000,33,True,0.5336979203970017,0.9432014039046097,0.4248065233717364,0.6323776096868301,10000.0,0.8988587942517158,0.9778698451572772,10000.0,0.17366560005935427,0.07377327452131589,0.27889317588300133,0.07047726489298367,0.03898320921522668,0.10374263667497675
v2,cic_ids2017_v2,dnn_5class_smote,scts,1000,33,True,0.47110022441444116,0.875090094324841,0.35498695207596787,0.5745491185676685,10000.0,0.7791560982818411,0.9559656214343382,10000.0,0.11106790407679373,0.010873071924865417,0.21694754851960793,0.002365955313214929,-0.051732958195132156,0.044942388884087976
v2,cic_ids2017_v2,dnn_5class_smote,scts_c1c2,1000,33,True,0.07559121277913577,0.6146783240888721,-0.01126957063604539,0.16089521279003122,10000.0,0.48977528335070036,0.7357399571103057,10000.0,-0.28444110755851165,-0.3603082147346359,-0.20317364593564538,-0.2580458149227539,-0.356636410068586,-0.1636856060835912
v2,cic_ids2017_v2,dnn_5class_smote,scts_c1c3,1000,33,True,0.5343851004877366,0.9426059979317477,0.42022536904856667,0.6382623726429474,10000.0,0.8978260197538998,0.9779690990851483,10000.0,0.17435278015008915,0.07561463673638234,0.28082439771136153,0.06988185892012166,0.040079867590075965,0.10168728522336769
v2,cic_ids2017_v2,rf_5class_cw,c1,1000,17,True,0.421795417853226,0.8258632038776853,0.17848781840094163,0.6472806804906198,10000.0,0.6800954692221717,0.9466833223625156,10000.0,,,,,,
v2,cic_ids2017_v2,rf_5class_cw,c2,1000,17,True,-0.04883003475427186,0.37355634013524025,-0.1049893310036638,0.007935389552887936,10000.0,0.2532431318864998,0.5063765425249671,10000.0,-0.4706254526074979,-0.6841945853492827,-0.23011661397681782,-0.45230686374244505,-0.5992558714906067,-0.2957196506478054
v2,cic_ids2017_v2,rf_5class_cw,c3,1000,17,True,0.1910579778462485,0.9176291065765065,0.12111865659959183,0.24857642123700688,10000.0,0.8511061517213598,0.9623610783729912,10000.0,-0.2307374400069775,-0.44873595486282547,-0.008487825168136804,0.09176590269882123,0.006000737099665439,0.19526141793447216
v2,cic_ids2017_v2,rf_5class_cw,scts,1000,17,True,0.2003501945738458,0.8777152773622166,0.12475015947234294,0.2620104005435174,10000.0,0.7541732150585382,0.9652818055261193,10000.0,-0.22144522327938018,-0.43839189578760546,-0.00019950835551204527,0.05185207348453125,-0.009844950552392175,0.13880487369746497
v2,cic_ids2017_v2,rf_5class_cw,scts_c1c2,1000,17,True,-0.029609192562726965,0.4479384836335348,-0.08796875461607394,0.031703897013412204,10000.0,0.3174874130453452,0.5898549477365089,10000.0,-0.451404610415953,-0.6508158209695659,-0.2277692389791915,-0.3779247202441505,-0.5183876000349958,-0.23130942502392807
v2,cic_ids2017_v2,rf_5class_cw,scts_c1c3,1000,17,True,0.20778913715080308,0.9271138770869487,0.1322597850870084,0.26977436762598395,10000.0,0.8577578486217484,0.9766363022941971,10000.0,-0.21400628070242292,-0.43162620527965917,0.007131731320633549,0.1012506732092634,0.024262510426061146,0.19560228498565987
v2,cic_ids2017_v2,rf_5class_smote,c1,1000,8,False,0.1707524649467654,0.9025327620967742,,,,,,,,,,,,
v2,cic_ids2017_v2,rf_5class_smote,c2,1000,8,False,-0.057962194369050646,0.30657762096774194,,,,,,,-0.22871465931581605,,,-0.5959551411290323,,
v2,cic_ids2017_v2,rf_5class_smote,c3,1000,8,False,0.2611232221430965,0.9808467741935484,,,,,,,0.09037075719633111,,,0.07831401209677413,,
v2,cic_ids2017_v2,rf_5class_smote,scts,1000,8,False,0.28236646220640854,0.9724042338709677,,,,,,,0.11161399725964313,,,0.0698714717741935,,
v2,cic_ids2017_v2,rf_5class_smote,scts_c1c2,1000,8,False,-0.047414888839295476,0.3845766129032258,,,,,,,-0.2181673537860609,,,-0.5179561491935485,,
v2,cic_ids2017_v2,rf_5class_smote,scts_c1c3,1000,8,False,0.302807508215984,0.985320060483871,,,,,,,0.1320550432692186,,,0.08278729838709675,,
v2,cic_ids2017_v2,xgb_5class_cw,c1,1000,5,False,0.1590995212613263,0.9184924623115578,,,,,,,,,,,,
v2,cic_ids2017_v2,xgb_5class_cw,c2,1000,5,False,0.044353049602477185,0.6960804020100503,,,,,,,-0.1147464716588491,,,-0.2224120603015075,,
v2,cic_ids2017_v2,xgb_5class_cw,c3,1000,5,False,0.21248394341925306,0.9627135678391959,,,,,,,0.05338442215792677,,,0.04422110552763814,,
v2,cic_ids2017_v2,xgb_5class_cw,scts,1000,5,False,0.2165772051486013,0.9721608040201005,,,,,,,0.057477683887275005,,,0.05366834170854273,,
v2,cic_ids2017_v2,xgb_5class_cw,scts_c1c2,1000,5,False,0.05241872687145696,0.8364824120603015,,,,,,,-0.10668079438986933,,,-0.0820100502512563,,
v2,cic_ids2017_v2,xgb_5class_cw,scts_c1c3,1000,5,False,0.21813767759546163,0.9717587939698492,,,,,,,0.05903815633413534,,,0.05326633165829142,,
v2,cic_ids2017_v2,xgb_5class_smote,c1,1000,6,False,0.17509911802994335,0.9111334674714956,,,,,,,,,,,,
v2,cic_ids2017_v2,xgb_5class_smote,c2,1000,6,False,-0.0016135416043062182,0.49463447350771295,,,,,,,-0.17671265963424956,,,-0.41649899396378265,,
v2,cic_ids2017_v2,xgb_5class_smote,c3,1000,6,False,0.24947903502299218,0.971830985915493,,,,,,,0.07437991699304883,,,0.0606975184439974,,
v2,cic_ids2017_v2,xgb_5class_smote,scts,1000,6,False,0.2566510762434188,0.966130114017438,,,,,,,0.08155195821347547,,,0.054996646545942385,,
v2,cic_ids2017_v2,xgb_5class_smote,scts_c1c2,1000,6,False,0.013367230267009141,0.6190476190476191,,,,,,,-0.1617318877629342,,,-0.2920858484238765,,
v2,cic_ids2017_v2,xgb_5class_smote,scts_c1c3,1000,6,False,0.2605257969518755,0.9728370221327968,,,,,,,0.08542667892193215,,,0.061703554661301174,,
v2,nsl_kdd_v2,dnn_5class_cw,c1,1000,373,True,0.1998848284793242,0.7314074853231055,0.13721961544376698,0.26155374148114624,10000.0,0.6999456478952338,0.7624822913700269,10000.0,,,,,,
v2,nsl_kdd_v2,dnn_5class_cw,c2,1000,373,True,-0.15095238682695108,0.4153251151275703,-0.21281391211434628,-0.08921778996765911,10000.0,0.38012213694458663,0.45107886544367565,10000.0,-0.3508372153062753,-0.44671513185742256,-0.2557629016642764,-0.3160823701955352,-0.36853172685168917,-0.2642988901289683
v2,nsl_kdd_v2,dnn_5class_cw,c3,1000,373,True,0.10970016113213649,0.7037298339682988,0.04816425654470142,0.1780669063774376,10000.0,0.6695634470561393,0.7374299830072033,10000.0,-0.09018466734718772,-0.11661386680943889,-0.05889906209194855,-0.02767765135480671,-0.035794541521199666,-0.0200877567987958
v2,nsl_kdd_v2,dnn_5class_cw,scts,1000,373,True,0.00288397290656893,0.5294414442149732,-0.053879325257780615,0.06690770969153348,10000.0,0.4925224420159497,0.5680362057620868,10000.0,-0.19700085557275526,-0.24121229645053394,-0.1507440187468547,-0.20196604110813232,-0.24032540144783046,-0.16345396011189434
v2,nsl_kdd_v2,dnn_5class_cw,scts_c1c2,1000,373,True,-0.03577660459460994,0.5137682739629967,-0.10143056545784232,0.029915447219917603,10000.0,0.4761954776619034,0.5519493355427383,10000.0,-0.23566143307393414,-0.3062575611736222,-0.16659557475786868,-0.21763921136010878,-0.2618019170724109,-0.17424014609589972
v2,nsl_kdd_v2,dnn_5class_cw,scts_c1c3,1000,373,True,0.12259345437919111,0.7073258334722988,0.059865285371705504,0.1918391124705895,10000.0,0.6735644186860579,0.7410068260405356,10000.0,-0.07729137410013309,-0.10144107171308603,-0.04828978077187291,-0.024081651850806685,-0.031709148515340464,-0.01710693410607661
v2,nsl_kdd_v2,dnn_5class_smote,c1,1000,377,True,0.17926325618770275,0.7285190593985634,0.11708551088715075,0.23981738673823977,10000.0,0.6999029998719897,0.7578705128700634,10000.0,,,,,,
v2,nsl_kdd_v2,dnn_5class_smote,c2,1000,377,True,0.10732714398970775,0.5622256472702036,0.044707583746585726,0.1691226139134204,10000.0,0.5263487807029551,0.5982220687219871,10000.0,-0.071936112197995,-0.165715218333965,0.020374689945163144,-0.1662934121283598,-0.2175347923108578,-0.1158326314774427
v2,nsl_kdd_v2,dnn_5class_smote,c3,1000,377,True,0.14949197190087885,0.5805846613673038,0.0861364477501046,0.21118834071276352,10000.0,0.5455103115779115,0.6159413141754364,10000.0,-0.029771284286823907,-0.05270425454346656,-0.007725282027954228,-0.14793439803125963,-0.17469186126381056,-0.12184893472157628
v2,nsl_kdd_v2,dnn_5class_smote,scts,1000,377,True,0.20430924624036584,0.625692401360747,0.14524202227344926,0.26098189386093545,10000.0,0.5899149328218668,0.6606740775980303,10000.0,0.025045990052663086,-0.02315743907473016,0.07393462273601531,-0.10282665803781643,-0.1434808932926939,-0.06312078070003584
v2,nsl_kdd_v2,dnn_5class_smote,scts_c1c2,1000,377,True,0.18874440575976206,0.6492074372740781,0.12754705552109316,0.24822083690163455,10000.0,0.6144525625118696,0.6836212014887063,10000.0,0.00948114957205931,-0.06001322877333318,0.0786406752093094,-0.07931162212448528,-0.12215197364376026,-0.038544851362422666
v2,nsl_kdd_v2,dnn_5class_smote,scts_c1c3,1000,377,True,0.16141200491226243,0.5818491852974612,0.09913435875212243,0.22035278302316458,10000.0,0.5467820621983362,0.6172590669343213,10000.0,-0.017851251275440322,-0.03495150022509934,-0.002219205789767237,-0.14666987410110222,-0.17358284227837034,-0.12053159653040223
v2,nsl_kdd_v2,rf_5class_cw,c1,1000,376,True,0.0835446059947723,0.7365060692853246,0.020664045441847953,0.14714722836242922,10000.0,0.7062018616681993,0.7657657220857149,10000.0,,,,,,
v2,nsl_kdd_v2,rf_5class_cw,c2,1000,376,True,0.09425998525898183,0.5439916632569558,0.03127521898804656,0.15616167916517262,10000.0,0.5085715364525396,0.5782653732489407,10000.0,0.010715379264209526,-0.07707019853046566,0.09644271367675535,-0.19251440602836878,-0.23353656718166493,-0.1516109664029802
v2,nsl_kdd_v2,rf_5class_cw,c3,1000,376,True,0.019552459180736198,0.6647103450627386,-0.03871592838750362,0.08302146572105398,10000.0,0.6306405906935567,0.6978421094861897,10000.0,-0.0639921468140361,-0.08472410415589064,-0.04168205868040779,-0.07179572422258595,-0.08778248407246322,-0.05658941190204071
v2,nsl_kdd_v2,rf_5class_cw,scts,1000,376,True,0.07214189726535475,0.5923562806873978,0.010739344904009384,0.13500023527842192,10000.0,0.5553056808367725,0.6285015626072985,10000.0,-0.011402708729417552,-0.04777326794414832,0.02647518687484698,-0.14414978859792682,-0.1744275300155099,-0.11549939911877925
v2,nsl_kdd_v2,rf_5class_cw,scts_c1c2,1000,376,True,0.12777518143536476,0.6216371726677578,0.06502809545655945,0.18989092490012438,10000.0,0.5852120955515374,0.6570166262496807,10000.0,0.04423057544059246,-0.01252897792681825,0.09949544292123058,-0.11486889661756683,-0.14611098942034603,-0.0851301925530704
v2,nsl_kdd_v2,rf_5class_cw,scts_c1c3,1000,376,True,0.037011994088783064,0.671559601745772,-0.02266947261730417,0.100792182225337,10000.0,0.6376374694178258,0.7046217313207871,10000.0,-0.046532611905989237,-0.06498560795109194,-0.027027060625773584,-0.06494646753955258,-0.08001292021274686,-0.05054905796642819
v2,nsl_kdd_v2,rf_5class_smote,c1,1000,396,True,0.18344325173013065,0.8314184895310723,0.12105026558892998,0.24701361453670317,10000.0,0.8051432655285815,0.8574942927386187,10000.0,,,,,,
v2,nsl_kdd_v2,rf_5class_smote,c2,1000,396,True,-0.16503387481986082,0.4101591243561442,-0.22513527958191712,-0.10298758033382385,10000.0,0.37639322798323516,0.444388355663175,10000.0,-0.34847712654999147,-0.43296966243896595,-0.2635753497203433,-0.4212593651749281,-0.4628675330368272,-0.3784415681156448
v2,nsl_kdd_v2,rf_5class_smote,c3,1000,396,True,0.06930370862583661,0.751670262224898,0.010679493006139311,0.13655249000198427,10000.0,0.7214683525593503,0.7820350940620919,10000.0,-0.11413954310429404,-0.13011204105777077,-0.09485088178956158,-0.07974822730617437,-0.098022311358754,-0.0630116489998396
v2,nsl_kdd_v2,rf_5class_smote,scts,1000,396,True,-0.02890602281085016,0.5459207137601177,-0.08293288312192268,0.03091664877826012,10000.0,0.5081176783034943,0.5830738755779739,10000.0,-0.21234927454098082,-0.24680481267269527,-0.17682316725964484,-0.2854977757709546,-0.3191358904847102,-0.2520208102824549
v2,nsl_kdd_v2,rf_5class_smote,scts_c1c2,1000,396,True,-0.0474291582984081,0.5362461535888688,-0.11178755329479231,0.017640250482366265,10000.0,0.49937145659688026,0.5733030883962595,10000.0,-0.23087241002853875,-0.2926902897430814,-0.1709636461768256,-0.2951723359422035,-0.3313495856489749,-0.25921967819217134
v2,nsl_kdd_v2,rf_5class_smote,scts_c1c3,1000,396,True,0.07921423088548964,0.7689749314335407,0.01922088970118905,0.14769481274429583,10000.0,0.7393567085804277,0.7986883044524935,10000.0,-0.10422902084464102,-0.11982147363238844,-0.08482892068487755,-0.06244355809753166,-0.07851251461056476,-0.047433024126455905
v2,nsl_kdd_v2,xgb_5class_cw,c1,1000,362,True,0.20447096213752053,0.6146625331231923,0.1409473887510644,0.2650322352072133,10000.0,0.5861333851284646,0.6441346988713795,10000.0,,,,,,
v2,nsl_kdd_v2,xgb_5class_cw,c2,1000,362,True,0.07941150718939462,0.5386632085765254,0.018130319312293183,0.13993281277361028,10000.0,0.5038297786231232,0.5740751069315516,10000.0,-0.12505945494812593,-0.2116229587682113,-0.03516534036997142,-0.07599932454666691,-0.12053724387510868,-0.031591134258761845
v2,nsl_kdd_v2,xgb_5class_cw,c3,1000,362,True,0.11153997928934117,0.49468080500181855,0.047899080183171044,0.18174563289851056,10000.0,0.4604423643305518,0.5291281972091876,10000.0,-0.09293098284817936,-0.11915812698470443,-0.06169902424448704,-0.11998172812137375,-0.13760741435430307,-0.10256502584987047
v2,nsl_kdd_v2,xgb_5class_cw,scts,1000,362,True,0.12017218871976885,0.5637892066021234,0.05763944210783924,0.1901705143295188,10000.0,0.526411150571342,0.6010326015086939,10000.0,-0.08429877341775167,-0.12281807919179134,-0.03926865548636708,-0.05087332652106891,-0.08160202326967123,-0.019651675286823697
v2,nsl_kdd_v2,xgb_5class_cw,scts_c1c2,1000,362,True,0.181580114691739,0.6003372936836454,0.11967305965721106,0.24157157103315055,10000.0,0.5642589564032432,0.6362500874351292,10000.0,-0.022890847445781543,-0.07839011440667198,0.034293666494367374,-0.014325239439546888,-0.04590902342940072,0.017678958052449664
v2,nsl_kdd_v2,xgb_5class_cw,scts_c1c3,1000,362,True,0.12298340055942751,0.49464183654029337,0.058636866572864016,0.19247221424696276,10000.0,0.4604228946621049,0.529218450798886,10000.0,-0.08148756157809302,-0.10584452242273189,-0.052396049528991816,-0.12002069658289893,-0.1376213752969928,-0.10271777936492732
v2,nsl_kdd_v2,xgb_5class_smote,c1,1000,359,True,0.19470337589356584,0.6503157062215636,0.13028866867670835,0.2585999740629946,10000.0,0.622181371932495,0.679545302612795,10000.0,,,,,,
v2,nsl_kdd_v2,xgb_5class_smote,c2,1000,359,True,0.13600762419157156,0.5823791168916952,0.07258216468161423,0.20062331072322623,10000.0,0.54673012710915,0.6180575841269907,10000.0,-0.058695751701994286,-0.15822135443957622,0.0415356769333107,-0.06793658932986846,-0.11820530625893153,-0.01806741732008935
v2,nsl_kdd_v2,xgb_5class_smote,c3,1000,359,True,0.09084093733769011,0.5516167721917791,0.030611834258602682,0.15926025074924705,10000.0,0.5166959961947823,0.5865894023207774,10000.0,-0.10386243855587574,-0.12944240132603574,-0.07321215873196837,-0.09869893402978458,-0.11673945736282282,-0.08103716362847217
v2,nsl_kdd_v2,xgb_5class_smote,scts,1000,359,True,0.145890585691287,0.6385261538595248,0.083420422650481,0.21831523203231326,10000.0,0.6031425915909278,0.6738518853131833,10000.0,-0.048812790202278855,-0.09378694763378953,0.004073262434173353,-0.011789552362038824,-0.045645391957629615,0.022391639600509702
v2,nsl_kdd_v2,xgb_5class_smote,scts_c1c2,1000,359,True,0.2457543890224849,0.6595196398385184,0.1863661468469549,0.30523426340409354,10000.0,0.6253819606419954,0.6936110317603861,10000.0,0.05105101312891905,-0.014560711442409382,0.11720333382678444,0.009203933616954707,-0.027463496265832853,0.04588907983243126
v2,nsl_kdd_v2,xgb_5class_smote,scts_c1c3,1000,359,True,0.1055280144843151,0.5527075122002094,0.043853907164610385,0.17505449671733744,10000.0,0.517761026851936,0.5878254501989992,10000.0,-0.08917536140925074,-0.11324815196550732,-0.060403981063490576,-0.09760819402135423,-0.1157175511242307,-0.07986800012224847
v2,unsw_nb15_v2,dnn_5class_cw,c1,1000,433,True,0.5599537794361649,0.8107172387387938,0.5153255179409112,0.6033312911551524,10000.0,0.7835080382081453,0.83723832626615,10000.0,,,,,,
v2,unsw_nb15_v2,dnn_5class_cw,c2,1000,433,True,-0.16327379745103995,0.4077230755444766,-0.2228535255279816,-0.10314073295607366,10000.0,0.37421547590467624,0.4415062734286283,10000.0,-0.7232275768872048,-0.7988628141193599,-0.6474151454959537,-0.40299416319431713,-0.4462343012336606,-0.3594282996387435
v2,unsw_nb15_v2,dnn_5class_cw,c3,1000,433,True,0.5506830250579571,0.8248978660833934,0.5016959575242299,0.5978041125245223,10000.0,0.7988673290983901,0.8500910035638005,10000.0,-0.00927075437820779,-0.02950814140282609,0.008855312011625968,0.014180627344599683,0.006811075616961457,0.02197720716973115
v2,unsw_nb15_v2,dnn_5class_cw,scts,1000,433,True,0.4353251130946696,0.7631715075902913,0.3801348517125766,0.4891763610971726,10000.0,0.7326606173185235,0.7925788691901702,10000.0,-0.12462866634149528,-0.16001531339902894,-0.0907673109205671,-0.04754573114850247,-0.06217552853594074,-0.03287963174689579
v2,unsw_nb15_v2,dnn_5class_cw,scts_c1c2,1000,433,True,0.314928595283742,0.6876473966543251,0.2608418350591511,0.3666183288149221,10000.0,0.6543680094814129,0.7196638218775938,10000.0,-0.24502518415242286,-0.28681178126139445,-0.20377782472401296,-0.1230698420844687,-0.148476806088776,-0.09743445654061365
v2,unsw_nb15_v2,dnn_5class_cw,scts_c1c3,1000,433,True,0.5431279832082526,0.8178411557934268,0.4936292544877162,0.5905184820209967,10000.0,0.7914256553268624,0.8436320019536675,10000.0,-0.01682579622791225,-0.03786126436454468,0.0014161199225518116,0.007123917054633,0.0017098053183475237,0.012789225372933515
v2,unsw_nb15_v2,dnn_5class_smote,c1,1000,399,True,0.5633425132791527,0.8189254333837923,0.5193274944839448,0.6064581339257947,10000.0,0.7925775568977943,0.8442636134689048,10000.0,,,,,,
v2,unsw_nb15_v2,dnn_5class_smote,c2,1000,399,True,-0.07165742454480398,0.45688889444910114,-0.13389231240472915,-0.010215801126230509,10000.0,0.4217695669106475,0.49187681876811157,10000.0,-0.6349999378239567,-0.7143310923175564,-0.5535885836170743,-0.3620365389346912,-0.4086217484592137,-0.31497910907688814
v2,unsw_nb15_v2,dnn_5class_smote,c3,1000,399,True,0.5083737669459921,0.8235563951476028,0.4556126354109467,0.5618267937184657,10000.0,0.7974563737128649,0.8488181386009042,10000.0,-0.05496874633316062,-0.08113253356629763,-0.028772654203126434,0.004630961763810504,-0.0025274617905089586,0.011533664910180944
v2,unsw_nb15_v2,dnn_5class_smote,scts,1000,399,True,0.41648419709777407,0.7903973744677835,0.35821193068588464,0.4752005469925849,10000.0,0.7620575299914766,0.8183386413585899,10000.0,-0.14685831618137868,-0.1858405432588593,-0.106851958543433,-0.028528058916008847,-0.04504420256279392,-0.012189464331680578
v2,unsw_nb15_v2,dnn_5class_smote,scts_c1c2,1000,399,True,0.3573766438484412,0.713211898298158,0.30658136955984205,0.4079686573108209,10000.0,0.6813213097146691,0.744887923658148,10000.0,-0.20596586943071155,-0.2518712595762645,-0.16154752199385633,-0.1057135350856343,-0.1355582069058747,-0.07662619771820198
v2,unsw_nb15_v2,dnn_5class_smote,scts_c1c3,1000,399,True,0.504161376964071,0.816902906183929,0.45103432905978297,0.5578298194202772,10000.0,0.7902334375055488,0.8423396555921733,10000.0,-0.059181136315081706,-0.08538086230905165,-0.033267356388703595,-0.0020225271998632888,-0.00743751430045878,0.0027315431427127495
v2,unsw_nb15_v2,rf_5class_cw,c1,1000,418,True,0.6149149572167065,0.8446928591394137,0.5726790365199405,0.656541928186417,10000.0,0.8201367783930721,0.8685723087012865,10000.0,,,,,,
v2,unsw_nb15_v2,rf_5class_cw,c2,1000,418,True,0.00257720899269994,0.47439328170473044,-0.058851551419040825,0.060174557151922034,10000.0,0.43880330777690985,0.5089198710920227,10000.0,-0.6123377482240066,-0.6843035081373284,-0.5402103664165583,-0.3702995774346833,-0.4134225924012196,-0.326637121154947
v2,unsw_nb15_v2,rf_5class_cw,c3,1000,418,True,0.5598433959895579,0.8348727371380654,0.5098207343286524,0.6095413412217796,10000.0,0.8089188511921298,0.8598684284039361,10000.0,-0.055071561227148624,-0.07973218560615941,-0.03122482514630633,-0.009820122001348297,-0.02303418201074108,0.003155636091162624
v2,unsw_nb15_v2,rf_5class_cw,scts,1000,418,True,0.45324965176839205,0.786836761538335,0.40304522880407534,0.5033209191942851,10000.0,0.7582051014750483,0.814916278478652,10000.0,-0.16166530544831448,-0.19255078220555089,-0.13159490478353963,-0.05785609760107868,-0.07594278382760702,-0.040168026329700304
v2,unsw_nb15_v2,rf_5class_cw,scts_c1c2,1000,418,True,0.3413487800679759,0.6853553165951429,0.2941195903640452,0.3873460527254064,10000.0,0.6525210382073309,0.7168066976730599,10000.0,-0.2735661771487306,-0.3165023218348265,-0.23202130517885577,-0.1593375425442708,-0.1902950366424998,-0.12954384939291078
v2,unsw_nb15_v2,rf_5class_cw,scts_c1c3,1000,418,True,0.5704385195664224,0.8305566517042372,0.5216017992998082,0.618975015751919,10000.0,0.8045741828221114,0.8558558210904369,10000.0,-0.044476437650284084,-0.06542788418113632,-0.024359879257249566,-0.014136207435176518,-0.025882158104715107,-0.0030361271716684898
v2,unsw_nb15_v2,rf_5class_smote,c1,1000,412,True,0.6380815522022565,0.8600385542566541,0.5962369089389925,0.6783522398616539,10000.0,0.8364269701938047,0.8822254773678052,10000.0,,,,,,
v2,unsw_nb15_v2,rf_5class_smote,c2,1000,412,True,-0.04720718224125914,0.46208969024503005,-0.10897133360916401,0.013488559945307696,10000.0,0.4268993977662072,0.4978925288564025,10000.0,-0.6852887344435157,-0.7613853009531311,-0.6091099587565215,-0.39794886401162405,-0.4420466994868266,-0.3532871235912037
v2,unsw_nb15_v2,rf_5class_smote,c3,1000,412,True,0.5937841595068867,0.8534257149461727,0.5439842344750131,0.6421432126581291,10000.0,0.82884598534494,0.8766769960968261,10000.0,-0.04429739269536981,-0.06738124119253042,-0.022414291586417837,-0.0066128393104814,-0.01625073984173256,0.0022044920472763622
