T_GREEN_LO,CLIFF_GREEN_HI,N_GREEN_LO,is_v2_default,nsl_kdd_v2_r2l_red_rate,nsl_kdd_v2_r2l_nongreen_rate,nsl_kdd_v2_false_alarm_rate,nsl_kdd_v2_total_red_rate,nsl_kdd_v2_total_amber_rate,nsl_kdd_v2_total_green_rate,unsw_nb15_v2_r2l_red_rate,unsw_nb15_v2_r2l_nongreen_rate,unsw_nb15_v2_false_alarm_rate,unsw_nb15_v2_total_red_rate,unsw_nb15_v2_total_amber_rate,unsw_nb15_v2_total_green_rate,cic_ids2017_v2_r2l_red_rate,cic_ids2017_v2_r2l_nongreen_rate,cic_ids2017_v2_false_alarm_rate,cic_ids2017_v2_total_red_rate,cic_ids2017_v2_total_amber_rate,cic_ids2017_v2_total_green_rate
0.01,0.05,50,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.05,100,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.05,200,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.05,500,False,0.7879499217527387,0.8505477308294209,0.9337589784517158,0.8385,0.06633333333333333,0.09516666666666666,0.013333333333333334,0.060833333333333336,0.5074339207048458,0.030333333333333334,0.31466666666666665,0.655,0.050833333333333335,0.8641666666666666,0.6506213898127079,0.192,0.43283333333333335,0.37516666666666665
0.01,0.1,30,False,0.7879499217527387,0.7895148669796557,0.8749667464751264,0.8385,0.0235,0.138,0.013333333333333334,0.02666666666666667,0.2651431718061674,0.030333333333333334,0.145,0.8246666666666667,0.050833333333333335,0.058333333333333334,0.33712585331699635,0.192,0.13383333333333333,0.6741666666666667
0.01,0.1,50,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.1,100,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.1,200,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.1,500,False,0.7879499217527387,0.8505477308294209,0.9337589784517158,0.8385,0.06633333333333333,0.09516666666666666,0.013333333333333334,0.060833333333333336,0.5074339207048458,0.030333333333333334,0.31466666666666665,0.655,0.050833333333333335,0.8641666666666666,0.6506213898127079,0.192,0.43283333333333335,0.37516666666666665
0.01,0.2,30,False,0.7879499217527387,0.7895148669796557,0.8749667464751264,0.8385,0.0235,0.138,0.013333333333333334,0.02666666666666667,0.2651431718061674,0.030333333333333334,0.145,0.8246666666666667,0.050833333333333335,0.058333333333333334,0.33712585331699635,0.192,0.13383333333333333,0.6741666666666667
0.01,0.2,50,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.2,100,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.2,200,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.2,500,False,0.7879499217527387,0.8505477308294209,0.9337589784517158,0.8385,0.06633333333333333,0.09516666666666666,0.013333333333333334,0.060833333333333336,0.5074339207048458,0.030333333333333334,0.31466666666666665,0.655,0.050833333333333335,0.8641666666666666,0.6506213898127079,0.192,0.43283333333333335,0.37516666666666665
0.01,0.3,30,False,0.7879499217527387,0.7895148669796557,0.8749667464751264,0.8385,0.0235,0.138,0.013333333333333334,0.02666666666666667,0.2651431718061674,0.030333333333333334,0.145,0.8246666666666667,0.050833333333333335,0.058333333333333334,0.33712585331699635,0.192,0.13383333333333333,0.6741666666666667
0.01,0.3,50,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.3,100,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.3,200,False,0.7879499217527387,0.8497652582159625,0.8954509177972865,0.8385,0.04033333333333333,0.12116666666666667,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8641666666666666,0.5063889375109399,0.192,0.295,0.513
0.01,0.3,500,False,0.7879499217527387,0.8505477308294209,0.9337589784517158,0.8385,0.06633333333333333,0.09516666666666666,0.013333333333333334,0.060833333333333336,0.5074339207048458,0.030333333333333334,0.31466666666666665,0.655,0.050833333333333335,0.8641666666666666,0.6506213898127079,0.192,0.43283333333333335,0.37516666666666665
0.05,0.01,30,False,0.7879499217527387,0.9679186228482003,0.9510508113860069,0.8385,0.126,0.0355,0.013333333333333334,0.04583333333333333,0.38298458149779735,0.030333333333333334,0.23183333333333334,0.7378333333333333,0.050833333333333335,0.3908333333333333,0.6605986346928059,0.192,0.447,0.361
0.05,0.01,50,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.05,0.38849118942731276,0.030333333333333334,0.23683333333333334,0.7328333333333333,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.01,100,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.05,0.38849118942731276,0.030333333333333334,0.23683333333333334,0.7328333333333333,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.01,200,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.05,0.38849118942731276,0.030333333333333334,0.23683333333333334,0.7328333333333333,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.01,500,False,0.7879499217527387,1.0,1.0,0.8385,0.1615,0.0,0.013333333333333334,0.060833333333333336,0.5074339207048458,0.030333333333333334,0.31466666666666665,0.655,0.050833333333333335,0.8716666666666667,0.8326623490285314,0.192,0.6113333333333333,0.19666666666666666
0.05,0.05,30,False,0.7879499217527387,0.9507042253521126,0.9451981910082469,0.8385,0.12133333333333333,0.04016666666666667,0.013333333333333334,0.02666666666666667,0.2651431718061674,0.030333333333333334,0.145,0.8246666666666667,0.050833333333333335,0.22833333333333333,0.6264659548398389,0.192,0.4145,0.3935
0.05,0.05,50,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.05,100,True,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.05,200,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.05,500,False,0.7879499217527387,1.0,1.0,0.8385,0.1615,0.0,0.013333333333333334,0.060833333333333336,0.5074339207048458,0.030333333333333334,0.31466666666666665,0.655,0.050833333333333335,0.8716666666666667,0.8326623490285314,0.192,0.6113333333333333,0.19666666666666666
0.05,0.1,30,False,0.7879499217527387,0.9507042253521126,0.9451981910082469,0.8385,0.12133333333333333,0.04016666666666667,0.013333333333333334,0.02666666666666667,0.2651431718061674,0.030333333333333334,0.145,0.8246666666666667,0.050833333333333335,0.22833333333333333,0.6264659548398389,0.192,0.4145,0.3935
0.05,0.1,50,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.1,100,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.1,200,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.1,500,False,0.7879499217527387,1.0,1.0,0.8385,0.1615,0.0,0.013333333333333334,0.060833333333333336,0.5074339207048458,0.030333333333333334,0.31466666666666665,0.655,0.050833333333333335,0.8716666666666667,0.8326623490285314,0.192,0.6113333333333333,0.19666666666666666
0.05,0.2,30,False,0.7879499217527387,0.9507042253521126,0.9451981910082469,0.8385,0.12133333333333333,0.04016666666666667,0.013333333333333334,0.02666666666666667,0.2651431718061674,0.030333333333333334,0.145,0.8246666666666667,0.050833333333333335,0.22833333333333333,0.6264659548398389,0.192,0.4145,0.3935
0.05,0.2,50,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.2,100,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.2,200,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.2,500,False,0.7879499217527387,1.0,1.0,0.8385,0.1615,0.0,0.013333333333333334,0.060833333333333336,0.5074339207048458,0.030333333333333334,0.31466666666666665,0.655,0.050833333333333335,0.8716666666666667,0.8326623490285314,0.192,0.6113333333333333,0.19666666666666666
0.05,0.3,30,False,0.7879499217527387,0.9507042253521126,0.9451981910082469,0.8385,0.12133333333333333,0.04016666666666667,0.013333333333333334,0.02666666666666667,0.2651431718061674,0.030333333333333334,0.145,0.8246666666666667,0.050833333333333335,0.22833333333333333,0.6264659548398389,0.192,0.4145,0.3935
0.05,0.3,50,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.3,100,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.3,200,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7615963591808157,0.192,0.5431666666666667,0.2648333333333333
0.05,0.3,500,False,0.7879499217527387,1.0,1.0,0.8385,0.1615,0.0,0.013333333333333334,0.060833333333333336,0.5074339207048458,0.030333333333333334,0.31466666666666665,0.655,0.050833333333333335,0.8716666666666667,0.8326623490285314,0.192,0.6113333333333333,0.19666666666666666
0.1,0.01,30,False,0.7879499217527387,0.9679186228482003,0.9510508113860069,0.8385,0.126,0.0355,0.013333333333333334,0.04583333333333333,0.38298458149779735,0.030333333333333334,0.23183333333333334,0.7378333333333333,0.050833333333333335,0.3908333333333333,0.697181865919832,0.192,0.48183333333333334,0.32616666666666666
0.1,0.01,50,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.05,0.38849118942731276,0.030333333333333334,0.23683333333333334,0.7328333333333333,0.050833333333333335,0.8716666666666667,0.7981795904078418,0.192,0.578,0.23
0.1,0.01,100,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.05,0.38849118942731276,0.030333333333333334,0.23683333333333334,0.7328333333333333,0.050833333333333335,0.8716666666666667,0.7981795904078418,0.192,0.578,0.23
0.1,0.01,200,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.05,0.38849118942731276,0.030333333333333334,0.23683333333333334,0.7328333333333333,0.050833333333333335,0.8716666666666667,0.7981795904078418,0.192,0.578,0.23
0.1,0.01,500,False,0.7879499217527387,1.0,1.0,0.8385,0.1615,0.0,0.013333333333333334,0.060833333333333336,0.5074339207048458,0.030333333333333334,0.31466666666666665,0.655,0.050833333333333335,0.8716666666666667,0.8326623490285314,0.192,0.6113333333333333,0.19666666666666666
0.1,0.05,30,False,0.7879499217527387,0.9507042253521126,0.9451981910082469,0.8385,0.12133333333333333,0.04016666666666667,0.013333333333333334,0.02666666666666667,0.2651431718061674,0.030333333333333334,0.145,0.8246666666666667,0.050833333333333335,0.22833333333333333,0.663049186066865,0.192,0.4493333333333333,0.3586666666666667
0.1,0.05,50,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7981795904078418,0.192,0.578,0.23
0.1,0.05,100,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7981795904078418,0.192,0.578,0.23
0.1,0.05,200,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7981795904078418,0.192,0.578,0.23
0.1,0.05,500,False,0.7879499217527387,1.0,1.0,0.8385,0.1615,0.0,0.013333333333333334,0.060833333333333336,0.5074339207048458,0.030333333333333334,0.31466666666666665,0.655,0.050833333333333335,0.8716666666666667,0.8326623490285314,0.192,0.6113333333333333,0.19666666666666666
0.1,0.1,30,False,0.7879499217527387,0.9507042253521126,0.9451981910082469,0.8385,0.12133333333333333,0.04016666666666667,0.013333333333333334,0.02666666666666667,0.2651431718061674,0.030333333333333334,0.145,0.8246666666666667,0.050833333333333335,0.22833333333333333,0.663049186066865,0.192,0.4493333333333333,0.3586666666666667
0.1,0.1,50,False,0.7879499217527387,0.9992175273865415,0.9616919393455706,0.8385,0.1355,0.026,0.013333333333333334,0.030833333333333334,0.2706497797356828,0.030333333333333334,0.15,0.8196666666666667,0.050833333333333335,0.8716666666666667,0.7981795904078418,0.192,0.578,0.23
