dataset,model,noise_rate,seed,test_accuracy,test_macro_f1,test_ece_top,test_recall_Normal,test_recall_DoS,test_recall_Probe,test_recall_R2L,test_recall_U2R,test_tpcr,recall_drop_DoS,halved_DoS,recall_drop_Probe,halved_Probe,recall_drop_R2L,halved_R2L,recall_drop_U2R,halved_U2R
nsl_kdd_v2,xgb_5class_smote,0.05,1,0.7915631653655074,0.5840128448783709,0.13555503499253943,0.9715786221810319,0.8408847184986595,0.7608426270136307,0.09878682842287695,0.14925373134328357,0.010335344215755856,-0.0008042895442359477,False,-0.054935976869062375,False,0.001039861351819757,False,-0.014925373134328346,False
nsl_kdd_v2,xgb_5class_smote,0.05,2,0.7852200141944642,0.573562284561963,0.13620388644639106,0.9719905262073937,0.839142091152815,0.7059066501445683,0.09878682842287695,0.13432835820895522,0.0022178850248403123,0.0009383378016085686,False,0.0,False,0.001039861351819757,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.05,3,0.7859740951029098,0.5742738952534888,0.13846210260372735,0.9718875502008032,0.8408847184986595,0.7067327550598926,0.0998266897746967,0.13432835820895522,0.0026171043293115683,-0.0008042895442359477,False,-0.0008261049153243105,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.05,4,0.7851312987934705,0.5737751729162228,0.14515472584485192,0.9724024302337555,0.8380697050938338,0.7054935976869062,0.0998266897746967,0.13432835820895522,0.002661462029808375,0.002010723860589758,False,0.00041305245766209975,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.05,5,0.7834013484740951,0.5683153044848921,0.13556733383543781,0.9719905262073937,0.8394101876675604,0.7059066501445683,0.08388214904679377,0.13432835820895522,0.004302696948190206,0.0006702412868632157,False,0.0,False,0.01594454072790294,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.05,6,0.7874378992193045,0.5763863068395719,0.1345678775313133,0.9716815981876222,0.8427613941018767,0.7108632796365139,0.10363951473136915,0.13432835820895522,0.0022622427253371187,-0.002680965147453085,False,-0.00495662949194553,False,-0.003812824956672442,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.05,7,0.7854418026969482,0.5739766515826872,0.1365293345954325,0.9719905262073937,0.8394101876675604,0.7059066501445683,0.0998266897746967,0.13432835820895522,0.0021735273243435062,0.0006702412868632157,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.05,8,0.772444996451384,0.5670037896166032,0.15315471923468543,0.9731232622798888,0.7986595174262735,0.7059066501445683,0.0998266897746967,0.13432835820895522,0.01592441447835344,0.041420911528150084,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.05,9,0.7857523066004258,0.6114556890697931,0.138373200543098,0.9718875502008032,0.8394101876675604,0.7063197026022305,0.09878682842287695,0.2835820895522388,0.001996096522356281,0.0006702412868632157,False,-0.00041305245766221077,False,0.001039861351819757,False,-0.14925373134328357,False
nsl_kdd_v2,xgb_5class_smote,0.0667,0,0.7839779985805536,0.5686915894087032,0.11767151610526738,0.9718875502008032,0.8410187667560322,0.7063197026022305,0.08422876949740035,0.13432835820895522,0.004701916252661462,-0.0009383378016085686,False,-0.00041305245766221077,False,0.015597920277296354,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0667,1,0.7822036905606813,0.5658485686835977,0.12292400731619497,0.9726083822469365,0.8375335120643431,0.7050805452292441,0.0779896013864818,0.13432835820895522,0.005766501064584812,0.002546916890080464,False,0.0008261049153241995,False,0.02183708838821491,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0667,2,0.7856635911994322,0.5744319867653167,0.12776159551359131,0.9719905262073937,0.8392761394101876,0.7071458075175547,0.10086655112651646,0.13432835820895522,0.0018630234208658622,0.0008042895442359477,False,-0.0012391573729864103,False,-0.001039861351819757,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0667,3,0.785264371894961,0.5738300663491342,0.1221662039570975,0.9719905262073937,0.8392761394101876,0.704667492771582,0.0998266897746967,0.13432835820895522,0.0024396735273243433,0.0008042895442359477,False,0.0012391573729862992,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0667,4,0.7853974449964514,0.5739494387240324,0.12176267048878893,0.9719905262073937,0.8392761394101876,0.7059066501445683,0.0998266897746967,0.13432835820895522,0.0021291696238466998,0.0008042895442359477,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0667,5,0.7871273953158269,0.5919633546732405,0.12830355797540868,0.9717845741942127,0.842627345844504,0.7108632796365139,0.0998266897746967,0.19402985074626866,0.0027945351312987934,-0.002546916890080464,False,-0.00495662949194553,False,0.0,False,-0.05970149253731344,False
nsl_kdd_v2,xgb_5class_smote,0.0667,6,0.7887242725337118,0.5936758952523815,0.11955212836156873,0.9717845741942127,0.8431635388739946,0.7240809582817018,0.0998266897746967,0.19402985074626866,0.004701916252661462,-0.0030831099195710587,False,-0.0181743081371335,False,0.0,False,-0.05970149253731344,False
nsl_kdd_v2,xgb_5class_smote,0.0667,7,0.7852200141944642,0.5736604070436564,0.12014367855925502,0.9719905262073937,0.8388739946380697,0.7063197026022305,0.09913344887348353,0.13432835820895522,0.0022622427253371187,0.0012064343163539215,False,-0.00041305245766221077,False,0.0006932409012131713,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0667,8,0.7856192334989354,0.5741467862801952,0.11835150273470078,0.9718875502008032,0.8411528150134048,0.701363073110285,0.10086655112651646,0.13432835820895522,0.0035042583392476934,-0.0010723860589811895,False,0.004543577034283319,False,-0.001039861351819757,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0667,9,0.7880589070262598,0.5929643985386959,0.11800026181834845,0.9717845741942127,0.8411528150134048,0.7240809582817018,0.0998266897746967,0.19402985074626866,0.004036550745209368,-0.0010723860589811895,False,-0.0181743081371335,False,0.0,False,-0.05970149253731344,False
nsl_kdd_v2,xgb_5class_smote,0.0753,0,0.7869943222143364,0.5751285957925287,0.11408380631657321,0.9716815981876222,0.8428954423592493,0.7108632796365139,0.0998266897746967,0.13432835820895522,0.002705819730305181,-0.002815013404825706,False,-0.00495662949194553,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0753,1,0.789833215046132,0.5774937459549345,0.11220979725644749,0.9715786221810319,0.842627345844504,0.7385377942998761,0.0998266897746967,0.13432835820895522,0.007762597586941093,-0.002546916890080464,False,-0.03263114415530777,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0753,2,0.7832682753726047,0.5683271882100676,0.11391260192643893,0.9719905262073937,0.839142091152815,0.7050805452292441,0.08422876949740035,0.13432835820895522,0.0044357700496806245,0.0009383378016085686,False,0.0008261049153241995,False,0.015597920277296354,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0753,3,0.7856635911994322,0.5740440874330246,0.1165092839629046,0.9719905262073937,0.8400804289544236,0.7059066501445683,0.0998266897746967,0.13432835820895522,0.002350958126330731,0.0,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0753,4,0.785486160397445,0.5908409111053086,0.11183637841923591,0.9719905262073937,0.8390080428954424,0.7059066501445683,0.0998266897746967,0.19402985074626866,0.0019517388218594747,0.0010723860589811895,False,0.0,False,0.0,False,-0.05970149253731344,False
nsl_kdd_v2,xgb_5class_smote,0.0753,5,0.7850869410929737,0.5734895302742935,0.11405658245605073,0.9724024302337555,0.8382037533512064,0.7059066501445683,0.09878682842287695,0.13432835820895522,0.002705819730305181,0.0018766756032171372,False,0.0,False,0.001039861351819757,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0753,6,0.7853087295954577,0.5738824584679431,0.1082324560760296,0.9719905262073937,0.839142091152815,0.7054935976869062,0.0998266897746967,0.13432835820895522,0.0022178850248403123,0.0009383378016085686,False,0.00041305245766209975,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0753,7,0.7850425833924769,0.5738429863255663,0.12772185533014688,0.9724024302337555,0.8380697050938338,0.704667492771582,0.0998266897746967,0.13432835820895522,0.003060681334279631,0.002010723860589758,False,0.0012391573729862992,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0753,8,0.7828690560681334,0.5666204521558564,0.11201875291230767,0.9719905262073937,0.8408847184986595,0.7034283353985956,0.0779896013864818,0.13432835820895522,0.006210078069552875,-0.0008042895442359477,False,0.0024783147459727095,False,0.02183708838821491,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.0753,9,0.7851756564939674,0.5738416878569498,0.12078282660707573,0.9724024302337555,0.8380697050938338,0.7059066501445683,0.0998266897746967,0.13432835820895522,0.0026171043293115683,0.002010723860589758,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.1,0,0.7782558552164656,0.5653891866084022,0.14103443729719897,0.972505406240346,0.8378016085790885,0.6422965716646014,0.09948006932409012,0.13432835820895522,0.01215400993612491,0.002278820375335111,False,0.06361007847996691,False,0.00034662045060658564,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.1,1,0.7625975869410929,0.5724732194221842,0.1675030669848522,0.9735351663062507,0.7970509383378016,0.6162742668318877,0.09948006932409012,0.19402985074626866,0.031006032647267565,0.04302949061662198,False,0.08963238331268064,False,0.00034662045060658564,False,-0.05970149253731344,False
nsl_kdd_v2,xgb_5class_smote,0.1,2,0.7808286018452804,0.5613786147508557,0.1354005454603929,0.9719905262073937,0.8388739946380697,0.7059066501445683,0.06516464471403813,0.13432835820895522,0.006698012775017743,0.0012064343163539215,False,0.0,False,0.03466204506065858,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.1,3,0.7850869410929737,0.573699337437849,0.15413595368973848,0.972299454227165,0.8382037533512064,0.7050805452292441,0.0998266897746967,0.13432835820895522,0.0026171043293115683,0.0018766756032171372,False,0.0008261049153241995,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.1,4,0.7884137686302342,0.5741615819290401,0.14162940939445468,0.9716815981876222,0.8446380697050938,0.7108632796365139,0.10675909878682842,0.11940298507462686,0.0033268275372604684,-0.004557640750670222,False,-0.00495662949194553,False,-0.006932409012131713,False,0.01492537313432836,False
nsl_kdd_v2,xgb_5class_smote,0.1,5,0.7778566359119943,0.565076667319867,0.16472964927781128,0.9726083822469365,0.8386058981233244,0.6352746798843453,0.0998266897746967,0.13432835820895522,0.01370652945351313,0.0014745308310991634,False,0.07063197026022305,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.1,6,0.764194464158978,0.5569850560119527,0.1677766636108182,0.9733292142930697,0.7958445040214477,0.6381660470879802,0.09878682842287695,0.13432835820895522,0.02705819730305181,0.0442359249329759,False,0.06774060305658813,False,0.001039861351819757,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.1,7,0.7857966643009227,0.5740613508307706,0.1482097589368421,0.9718875502008032,0.8408847184986595,0.7050805452292441,0.0998266897746967,0.13432835820895522,0.0027945351312987934,-0.0008042895442359477,False,0.0008261049153241995,False,0.0,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.1,8,0.7871717530163236,0.5738793331562283,0.1585138382733603,0.9717845741942127,0.8414209115281501,0.7240809582817018,0.09358752166377816,0.13432835820895522,0.005101135557132718,-0.0013404825737265424,False,-0.0181743081371335,False,0.0062391681109185415,False,0.0,False
nsl_kdd_v2,xgb_5class_smote,0.1,9,0.785264371894961,0.5738663539027106,0.14420834714170389,0.9719905262073937,0.8388739946380697,0.7059066501445683,0.0998266897746967,0.13432835820895522,0.0021735273243435062,0.0012064343163539215,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.02,0,0.768541518807665,0.5574454744818274,0.18745364979001725,0.9709607661414891,0.8379356568364611,0.6100784799669559,0.05199306759098787,0.2835820895522388,0.02869943222143364,0.0,False,0.00784799669558034,False,0.0034662045060658564,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.02,1,0.7706706884315118,0.5636782592174571,0.1857880617792704,0.9709607661414891,0.8379356568364611,0.6088393225939694,0.06967071057192374,0.2835820895522388,0.026082327892122073,0.0,False,0.00908715406856675,False,-0.014211438474870018,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.02,2,0.7699609652235628,0.5600676793111754,0.18633112573770444,0.9709607661414891,0.8383378016085791,0.6179264766625362,0.05545927209705372,0.2835820895522388,0.02705819730305181,-0.00040214477211797384,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.02,3,0.7698722498225692,0.5600497702910132,0.18623252369844998,0.9709607661414891,0.8380697050938338,0.6179264766625362,0.05545927209705372,0.2835820895522388,0.027235628105039034,-0.00013404825737273196,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.02,4,0.7698278921220724,0.5605517333160331,0.1855167225771058,0.9710637421480794,0.8379356568364611,0.6179264766625362,0.05545927209705372,0.26865671641791045,0.027590489709013486,0.0,False,0.0,False,0.0,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.02,5,0.7698278921220724,0.5599996157310869,0.18543558655744413,0.9709607661414891,0.8379356568364611,0.6179264766625362,0.05545927209705372,0.2835820895522388,0.027235628105039034,0.0,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.02,6,0.7699609652235628,0.56006737130862,0.18635972793772632,0.9709607661414891,0.8383378016085791,0.6179264766625362,0.05545927209705372,0.2835820895522388,0.027102555003548617,-0.00040214477211797384,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.02,7,0.7698278921220724,0.5599996157310869,0.18714412077128395,0.9709607661414891,0.8379356568364611,0.6179264766625362,0.05545927209705372,0.2835820895522388,0.027235628105039034,0.0,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.02,8,0.7698278921220724,0.5605517333160331,0.18664417656279988,0.9710637421480794,0.8379356568364611,0.6179264766625362,0.05545927209705372,0.26865671641791045,0.027590489709013486,0.0,False,0.0,False,0.0,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.02,9,0.7698278921220724,0.5599996157310869,0.18714211728531574,0.9709607661414891,0.8379356568364611,0.6179264766625362,0.05545927209705372,0.2835820895522388,0.027235628105039034,0.0,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.05,0,0.7700053229240597,0.5601172128417906,0.1562184801109187,0.9709607661414891,0.8384718498659517,0.6179264766625362,0.05545927209705372,0.2835820895522388,0.02714691270404542,-0.0005361930294905948,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.05,1,0.7698278921220724,0.5599996157310869,0.15625908810096198,0.9709607661414891,0.8379356568364611,0.6179264766625362,0.05545927209705372,0.2835820895522388,0.027235628105039034,0.0,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.05,2,0.7696061036195884,0.5594109472721096,0.15722596170219436,0.9709607661414891,0.838739946380697,0.6133828996282528,0.05545927209705372,0.2835820895522388,0.027501774308019873,-0.0008042895442359477,False,0.00454357703428343,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.05,3,0.7712473385379702,0.5607488108416278,0.15813931255106217,0.9709607661414891,0.8422252010723861,0.6179264766625362,0.05545927209705372,0.2835820895522388,0.025904897090134847,-0.00428954423592498,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.05,4,0.7700940383250532,0.5607366195475428,0.15657839541379165,0.9709607661414891,0.8379356568364611,0.6179264766625362,0.057538994800693244,0.2835820895522388,0.026836408800567778,0.0,False,0.0,False,-0.0020797227036395208,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.05,5,0.7696061036195884,0.5586330836336869,0.15683244307452907,0.9709607661414891,0.838739946380697,0.6183395291201983,0.051299826689774695,0.2835820895522388,0.027812278211497517,-0.0008042895442359477,False,-0.00041305245766209975,False,0.004159445407279028,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.05,6,0.7700940383250532,0.5606990109259736,0.15653480977632195,0.9710637421480794,0.838739946380697,0.6179264766625362,0.05545927209705372,0.26865671641791045,0.02741305890702626,-0.0008042895442359477,False,0.0,False,0.0,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.05,7,0.7698722498225692,0.5606074851586278,0.15613582915755547,0.9710637421480794,0.8380697050938338,0.6179264766625362,0.05545927209705372,0.26865671641791045,0.027679205110007096,-0.00013404825737273196,False,0.0,False,0.0,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.05,8,0.7693843151171044,0.559343358772196,0.15796632586318496,0.9709607661414891,0.8379356568364611,0.6137959520859149,0.05545927209705372,0.2835820895522388,0.027812278211497517,0.0,False,0.0041305245766213305,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.05,9,0.7697835344215755,0.5599317635760712,0.15724918825557493,0.9709607661414891,0.8379356568364611,0.617513424204874,0.05545927209705372,0.2835820895522388,0.027235628105039034,0.0,False,0.00041305245766221077,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0667,0,0.7684971611071683,0.5572157094421595,0.14137377110099092,0.9709607661414891,0.8379356568364611,0.61090458488228,0.05095320623916811,0.2835820895522388,0.029231724627395317,0.0,False,0.00702189178025614,False,0.004506065857885613,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0667,1,0.7687633073101491,0.5578796112359936,0.14125419826820954,0.9710637421480794,0.838739946380697,0.61090458488228,0.05095320623916811,0.26865671641791045,0.029143009226401704,-0.0008042895442359477,False,0.00702189178025614,False,0.004506065857885613,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.0667,2,0.7731103619588361,0.5733057047750416,0.13828415781783807,0.9691071980228607,0.8379356568364611,0.6282527881040892,0.07902946273830155,0.26865671641791045,0.022178850248403124,0.0,False,-0.010326311441553049,False,-0.02357019064124783,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.0667,3,0.7698278921220724,0.5599931190510545,0.13900859759734158,0.9709607661414891,0.8379356568364611,0.6179264766625362,0.05545927209705372,0.2835820895522388,0.027279985805535843,0.0,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0667,4,0.7697835344215755,0.5599131065357276,0.13992255681693816,0.9709607661414891,0.8380697050938338,0.6171003717472119,0.05545927209705372,0.2835820895522388,0.027368701206529452,-0.00013404825737273196,False,0.0008261049153243105,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0667,5,0.7703601845280341,0.5674048772841891,0.13991245214475626,0.9711667181546699,0.8412868632707775,0.6026435357290376,0.0634315424610052,0.26865671641791045,0.027368701206529452,-0.0033512064343164116,False,0.015282940933498579,False,-0.007972270363951477,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.0667,6,0.7691625266146203,0.5586549478656118,0.14153017754742417,0.9714756461744414,0.838739946380697,0.6071871127633209,0.05545927209705372,0.2835820895522388,0.02856635911994322,-0.0008042895442359477,False,0.01073936389921526,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0667,7,0.7693399574166075,0.5649012607297963,0.14054199241517804,0.9711667181546699,0.8379356568364611,0.6179264766625362,0.051299826689774695,0.26865671641791045,0.02905429382540809,0.0,False,0.0,False,0.004159445407279028,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.0667,8,0.7702271114265437,0.561082648760957,0.14094337732051046,0.9708577901348986,0.8379356568364611,0.6187525815778604,0.058232235701906415,0.2835820895522388,0.026525904897090134,0.0,False,-0.0008261049153241995,False,-0.002772963604852692,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0667,9,0.7700053229240597,0.5602185113495077,0.1391329951027127,0.9709607661414891,0.8383378016085791,0.6179264766625362,0.05580589254766031,0.2835820895522388,0.027235628105039034,-0.00040214477211797384,False,0.0,False,-0.00034662045060658564,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0753,0,0.7723562810503903,0.5679595422831831,0.13015868162657232,0.969416126042632,0.8379356568364611,0.6195786864931846,0.07902946273830155,0.2835820895522388,0.022755500354861603,0.0,False,-0.001652209830648399,False,-0.02357019064124783,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0753,1,0.7700940383250532,0.5601351118185359,0.13078111608108714,0.9709607661414891,0.838739946380697,0.6179264766625362,0.05545927209705372,0.2835820895522388,0.0269694819020582,-0.0008042895442359477,False,0.0,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0753,2,0.7691625266146203,0.5588744833050583,0.13308939076909015,0.9709607661414891,0.8383378016085791,0.610491532424618,0.05545927209705372,0.2835820895522388,0.02812278211497516,-0.00040214477211797384,False,0.0074349442379182396,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0753,3,0.772888573456352,0.5685637482660522,0.13429546098694808,0.9709607661414891,0.8379356568364611,0.6183395291201983,0.07902946273830155,0.2835820895522388,0.02386444286728176,0.0,False,-0.00041305245766209975,False,-0.02357019064124783,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0753,4,0.7698278921220724,0.5599812996372543,0.13141204817503555,0.9709607661414891,0.8380697050938338,0.617513424204874,0.05545927209705372,0.2835820895522388,0.027324343506032647,-0.00013404825737273196,False,0.00041305245766221077,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0753,5,0.7695173882185947,0.5566312448675257,0.13199116280374137,0.9709607661414891,0.8424932975871313,0.610491532424618,0.04748700173310225,0.2835820895522388,0.027812278211497517,-0.004557640750670222,False,0.0074349442379182396,False,0.00797227036395147,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0753,6,0.7661018452803406,0.5588545510277453,0.133863224209825,0.9710637421480794,0.8268096514745308,0.617513424204874,0.05545927209705372,0.26865671641791045,0.033179559971611074,0.011126005361930313,False,0.00041305245766221077,False,0.0,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.0753,7,0.7690738112136267,0.5646574453158312,0.13311508530206964,0.9711667181546699,0.8379356568364611,0.610491532424618,0.05545927209705372,0.26865671641791045,0.028921220723917673,0.0,False,0.0074349442379182396,False,0.0,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.0753,8,0.7691625266146203,0.5580557737414777,0.13252258067183842,0.9709607661414891,0.8380697050938338,0.617513424204874,0.05025996533795494,0.2835820895522388,0.028167139815471965,-0.00013404825737273196,False,0.00041305245766221077,False,0.005199306759098785,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.0753,9,0.7708481192334989,0.5609233191422238,0.12832215016997356,0.9708577901348986,0.8412868632707775,0.6142090045435771,0.058232235701906415,0.2835820895522388,0.026037970191625265,-0.0033512064343164116,False,0.0037174721189591198,False,-0.002772963604852692,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.1,0,0.7719127040454223,0.5631544156276833,0.10687822314848751,0.9707548141283081,0.8420911528150135,0.6158612143742255,0.0634315424610052,0.2835820895522388,0.024707239176721078,-0.004155495978552359,False,0.002065262288310721,False,-0.007972270363951477,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.1,1,0.7721788502484032,0.5631589209463403,0.10571839617033121,0.9689012460096798,0.8383378016085791,0.6299049979347378,0.06967071057192374,0.2835820895522388,0.022178850248403124,-0.00040214477211797384,False,-0.011978521272201559,False,-0.014211438474870018,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.1,2,0.7688963804116394,0.5565944431019049,0.10730548601219493,0.9710637421480794,0.8412868632707775,0.6088393225939694,0.04714038128249567,0.26865671641791045,0.029143009226401704,-0.0033512064343164116,False,0.00908715406856675,False,0.008318890814558055,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.1,3,0.7721344925479063,0.5664473962957379,0.10624338112757395,0.9697250540624035,0.8420911528150135,0.6245353159851301,0.06169844020797227,0.26865671641791045,0.023997515968772178,-0.004155495978552359,False,-0.006608839322593929,False,-0.0062391681109185484,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.1,4,0.7698722498225692,0.5606015815996424,0.10755302770966975,0.9710637421480794,0.8380697050938338,0.6179264766625362,0.05545927209705372,0.26865671641791045,0.02763484740951029,-0.00013404825737273196,False,0.0,False,0.0,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.1,5,0.7731103619588361,0.5684053305298491,0.10450929342549557,0.9715786221810319,0.8383378016085791,0.6154481619165634,0.08006932409012131,0.2835820895522388,0.02408623136976579,-0.00040214477211797384,False,0.0024783147459728205,False,-0.024610051993067587,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.1,6,0.7692068843151171,0.5589555460291941,0.10707826509630919,0.9709607661414891,0.8383378016085791,0.61090458488228,0.05545927209705372,0.2835820895522388,0.028078424414478352,-0.00040214477211797384,False,0.00702189178025614,False,0.0,False,0.0,False
nsl_kdd_v2,dnn_5class_smote,0.1,7,0.7691625266146203,0.5625987001451197,0.10766854839272608,0.9710637421480794,0.8380697050938338,0.6113176373399422,0.05545927209705372,0.26865671641791045,0.028655074520936834,-0.00013404825737273196,False,0.00660883932259404,False,0.0,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.1,8,0.7684084457061746,0.5574429746181735,0.10768772832094849,0.9710637421480794,0.8380697050938338,0.6171003717472119,0.04471403812824957,0.26865671641791045,0.029497870830376152,-0.00013404825737273196,False,0.0008261049153243105,False,0.010745233968804155,False,0.014925373134328346,False
nsl_kdd_v2,dnn_5class_smote,0.1,9,0.7677874378992193,0.5642771247228177,0.10755728205575352,0.9711667181546699,0.83485254691689,0.6088393225939694,0.05511265164644714,0.2537313432835821,0.030784244144783535,0.0030831099195710587,False,0.00908715406856675,False,0.00034662045060658564,False,0.02985074626865669,False
unsw_nb15_v2,rf_5class_cw,0.02,0,0.7413214415152614,0.5555621769328412,0.06110696388001819,0.7394054054054054,0.022499388603570557,0.65444524323029,0.9349721550317827,0.5758293838862559,0.17561967192448905,0.0,False,-0.007428708363287795,False,0.0035439050458457855,False,0.0,False
unsw_nb15_v2,rf_5class_cw,0.02,1,0.7385480846504152,0.5522254591316379,0.05774388089059708,0.733,0.016140865737344093,0.65444524323029,0.9398661191427125,0.5758293838862559,0.17172751768802888,0.006358522866226464,False,-0.007428708363287795,False,-0.0013500590650840083,False,0.0,False
unsw_nb15_v2,rf_5class_cw,0.02,2,0.7397929436977041,0.5546872530408962,0.057326607772928806,0.7358918918918919,0.022499388603570557,0.6472561706206567,0.9385160600776284,0.5758293838862559,0.17398087014071634,0.0,False,-0.00023963575365448797,False,0.0,False,0.0,False
unsw_nb15_v2,rf_5class_cw,0.02,3,0.7390996044814926,0.5536524317166457,0.05717029748259686,0.7339189189189189,0.016140865737344093,0.6467768991133477,0.9429600045001969,0.523696682464455,0.17561967192448905,0.006358522866226464,False,0.00023963575365448797,False,-0.004443944422568458,False,0.05213270142180093,False
unsw_nb15_v2,rf_5class_cw,0.02,4,0.739115362190952,0.5541059370487285,0.0575716708451289,0.7346216216216216,0.022743947175348497,0.65444524323029,0.9369972436294088,0.5758293838862559,0.1722475221001875,-0.00024455857177793985,False,-0.007428708363287795,False,0.0015188164482196065,False,0.0,False
unsw_nb15_v2,rf_5class_cw,0.02,5,0.7407856793936434,0.5584550859494793,0.05743049233772864,0.737,0.023233064318904376,0.65444524323029,0.9390223322270349,0.5284360189573459,0.17544633712043617,-0.0007336757153338196,False,-0.007428708363287795,False,-0.0005062721494064615,False,0.04739336492891,False
